Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ConcatenateDocuments,Program,C:\repos\henrybond158_Holiday-App\Holiday App\External Libraries\PDFsharp\samples\Samples C#\Based on GDI+\ConcatenateDocuments\Program.cs,DrawNumber,The length of the statement  "	gfx.DrawEllipse (new XPen (XColors.DarkBlue' 7)' XBrushes.DarkOrange' new XRect ((gfx.PageSize.Width - width) / 2' (gfx.PageSize.Height - width) / 2' width' width)); " is 165.
Long Statement,ConcatenateDocuments,Program,C:\repos\henrybond158_Holiday-App\Holiday App\External Libraries\PDFsharp\samples\Samples C#\Based on GDI+\ConcatenateDocuments\Program.cs,DrawNumber,The length of the statement  "	gfx.DrawString (number.ToString ()' font' XBrushes.Firebrick' new XRect (new XPoint ()' gfx.PageSize)' XStringFormats.Center); " is 126.
Magic Number,ConcatenateDocuments,Program,C:\repos\henrybond158_Holiday-App\Holiday App\External Libraries\PDFsharp\samples\Samples C#\Based on GDI+\ConcatenateDocuments\Program.cs,DrawNumber,The following statement contains a magic number: gfx.DrawEllipse (new XPen (XColors.DarkBlue' 7)' XBrushes.DarkOrange' new XRect ((gfx.PageSize.Width - width) / 2' (gfx.PageSize.Height - width) / 2' width' width));  
Magic Number,ConcatenateDocuments,Program,C:\repos\henrybond158_Holiday-App\Holiday App\External Libraries\PDFsharp\samples\Samples C#\Based on GDI+\ConcatenateDocuments\Program.cs,DrawNumber,The following statement contains a magic number: gfx.DrawEllipse (new XPen (XColors.DarkBlue' 7)' XBrushes.DarkOrange' new XRect ((gfx.PageSize.Width - width) / 2' (gfx.PageSize.Height - width) / 2' width' width));  
Magic Number,ConcatenateDocuments,Program,C:\repos\henrybond158_Holiday-App\Holiday App\External Libraries\PDFsharp\samples\Samples C#\Based on GDI+\ConcatenateDocuments\Program.cs,DrawNumber,The following statement contains a magic number: gfx.DrawEllipse (new XPen (XColors.DarkBlue' 7)' XBrushes.DarkOrange' new XRect ((gfx.PageSize.Width - width) / 2' (gfx.PageSize.Height - width) / 2' width' width));  
