Method,LOC,CC,PC
DocumentPreview:DocumentPreview,5,1,0
DocumentPreview:GetNewZoomFactor,45,4,2
DocumentPreview:FirstPage,8,1,0
DocumentPreview:NextPage,8,1,0
DocumentPreview:PrevPage,6,1,0
DocumentPreview:LastPage,8,1,0
DocumentPreview:DdlUpdated,27,1,0
DocumentPreview:RenderPage,13,1,1
DocumentPreview:MakeSmaller,3,1,0
DocumentPreview:MakeLarger,3,1,0
DocumentPreview:OnZoomChanged,4,2,1
DocumentPreview:OnPageChanged,4,2,1
DocumentPreview:InitializeComponent,25,1,0
MigraDocPrintDocument:MigraDocPrintDocument,4,1,0
MigraDocPrintDocument:MigraDocPrintDocument,5,1,1
MigraDocPrintDocument:OnBeginPrint,24,17,1
MigraDocPrintDocument:OnQueryPageSettings,9,2,1
MigraDocPrintDocument:OnPrintPage,33,3,1
MigraDocPrintDocument:OnEndPrint,4,1,1
MigraDocPrintDocument:GetDeviceCaps,1,1,2
DocumentPreview:DocumentPreview,6,1,0
DocumentPreview:FirstPage,6,2,0
DocumentPreview:NextPage,7,2,0
DocumentPreview:PrevPage,5,2,0
DocumentPreview:LastPage,7,2,0
DocumentPreview:DdlUpdated,55,4,0
DocumentPreview:GetSizeOfPage,12,2,3
ColorHelper:ToXColor,13,1,2
Area:Area,2,1,0
Area:GetFittingRect,1,1,2
Area:Unite,1,1,1
Area:Lower,1,1,1
Rectangle:Rectangle,6,1,4
Rectangle:Rectangle,6,1,1
Rectangle:GetFittingRect,8,1,2
Rectangle:Unite,10,1,1
Rectangle:Lower,3,1,1
BordersRenderer:BordersRenderer,5,1,2
BordersRenderer:GetBorder,3,1,1
BordersRenderer:GetColor,20,3,1
BordersRenderer:GetStyle,9,3,1
BordersRenderer:GetWidth,25,4,1
BordersRenderer:RenderVertically,7,1,4
BordersRenderer:RenderHorizontally,7,1,4
BordersRenderer:RenderDiagonally,12,3,5
BordersRenderer:GetPen,35,19,1
BordersRenderer:IsRendered,31,12,1
ChartRenderer:ChartRenderer,6,1,3
ChartRenderer:ChartRenderer,3,1,3
ChartRenderer:GetFormattedTextArea,9,2,2
ChartRenderer:GetFormattedTextArea,3,1,1
ChartRenderer:GetLeftRightVerticalPosition,11,3,2
ChartRenderer:GetLeftRect,10,1,0
ChartRenderer:GetRightRect,10,1,0
ChartRenderer:GetHeaderRect,9,1,0
ChartRenderer:GetFooterRect,9,1,0
ChartRenderer:GetTopRect,12,2,0
ChartRenderer:GetBottomRect,12,2,0
ChartRenderer:GetPlotRect,21,7,0
ChartRenderer:Format,17,1,2
ChartRenderer:AlignVertically,10,3,4
ChartRenderer:GetTopBottomWidth,9,3,0
ChartRenderer:GetTopBottomHorizontalPosition,10,3,2
ChartRenderer:RenderArea,18,1,2
ChartRenderer:Render,21,8,0
ChartRenderer:RenderPlotArea,14,1,2
ChartRenderInfo:ChartRenderInfo,2,1,0
DocumentRenderer:DocumentRenderer,3,1,1
DocumentRenderer:PrepareDocument,25,1,0
DocumentRenderer:OnPrepareDocumentProgress,7,2,2
DocumentRenderer:RenderPage,3,1,2
DocumentRenderer:RenderPage,23,6,3
DocumentRenderer:GetDocumentObjectsFromPage,8,3,1
DocumentRenderer:RenderObject,15,4,5
DocumentRenderer:RenderHeader,12,2,2
DocumentRenderer:RenderFooter,16,2,2
DocumentRenderer:AddOutline,19,3,3
DocumentRenderer:NextListNumber,21,4,1
FieldInfos:FieldInfos,3,1,1
FieldInfos:AddBookmark,8,3,1
FieldInfos:GetShownPageNumber,7,2,1
FieldInfos:GetPhysicalPageNumber,7,2,1
FillFormatRenderer:FillFormatRenderer,4,1,2
FillFormatRenderer:Render,6,1,4
FillFormatRenderer:IsVisible,6,1,0
FillFormatRenderer:GetBrush,9,1,0
FontHandler:FontToXFont,76,2,4
FontHandler:GetXStyle,12,4,1
FontHandler:GetDescent,6,1,1
FontHandler:GetAscent,6,1,1
FontHandler:GetSubSuperScaling,3,1,1
FontHandler:ToSubSuperFont,16,1,1
FontHandler:FontColorToXBrush,7,1,1
FormattedCell:FormattedCell,8,1,6
FormattedCell:GetNextArea,8,2,0
FormattedCell:ProbeNextArea,3,1,0
FormattedCell:Format,6,1,1
FormattedCell:CalcContentRect,9,1,0
FormattedCell:StoreRenderInfos,3,1,1
FormattedCell:IsAreaBreakBefore,3,1,1
FormattedCell:PositionVertically,3,1,1
FormattedCell:PositionHorizontally,3,1,1
FormattedCell:CalcContentHeight,9,2,1
FormattedCell:GetRenderInfos,5,1,0
FormattedDocument:FormattedDocument,4,1,2
FormattedDocument:Format,32,6,1
FormattedDocument:FormatHeadersFooters,16,5,0
FormattedDocument:FormatHeader,8,2,2
FormattedDocument:FormatFooter,8,2,2
FormattedDocument:FillNumPagesInfo,8,3,0
