Namespace,Type,Method,LOC,CC,PC
LIBSVM.NET.UnitTests,ProblemHelper_Tests,ProblemHelper_Tests,6,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_read_files,15,3,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_scale_problems,25,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_read_valid_dataset,20,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_detect_null_dataset,3,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_detect_void_dataset,3,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,Should_be_able_to_detect_invalid_feature_count_in_dataset,11,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,GetXorNode,57,1,0
LIBSVM.NET.UnitTests,ProblemHelper_Tests,GetExpectedXorProblem,17,2,0
LIBSVM.NET.UnitTests,C_SVC_Tests,C_SVC_Tests,7,1,0
LIBSVM.NET.UnitTests,C_SVC_Tests,C_SVC_Should_predict_perfectly_XOR_dataset_with_polynomial_kernel,7,1,0
LIBSVM.NET.UnitTests,C_SVC_Tests,C_SVC_should_enable_to_export_and_import_svm_models,20,2,0
LIBSVM.NET.UnitTests,C_SVC_Tests,C_SVC_should_always_return_the_same_cross_validation_accuracy_when_probability_is_false,18,3,0
LIBSVM.NET.UnitTests,C_SVC_Tests,checkXOR,16,3,1
LIBSVM.NET.UnitTests,C_SVC_Tests,CreateSimpleProblem,133,1,0
LIBSVM.NET.UnitTests,CommonHelpers_Tests,should_convert_string_to_double,7,1,0
LIBSVM.NET.UnitTests,CommonHelpers_Tests,should_convert_string_to_double_2,7,1,0
LIBSVM.NET.UnitTests,CommonHelpers_Tests,should_convert_string_to_interger,7,1,0
