Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Pirate.Ldap.Organigram,HtmlRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\HtmlRenderer.cs,CreateGroup,Cyclomatic complexity of the method is 18
Long Parameter List,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreateOrganzation,The method has 9 parameters.
Long Parameter List,Pirate.Ldap.Organigram,HtmlRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\HtmlRenderer.cs,CreateOrganization,The method has 8 parameters.
Long Parameter List,Pirate.Ldap.Organigram,HtmlRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\HtmlRenderer.cs,CreateSection,The method has 6 parameters.
Long Parameter List,Pirate.Ldap.Organigram,HtmlRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\HtmlRenderer.cs,CreateGroup,The method has 6 parameters.
Long Statement,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreateOrganzation,The length of the statement  "	foreach (var group in organization.Groups (_connection).SelectMany (group => group.Groups (_connection).Concat (new Group[] { " is 125.
Long Statement,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreateOrganzation,The length of the statement  "	foreach (var group in organization.Containers (_connection).SelectMany (c => c.Groups (_connection)).Where (group => group.Ordering >= 1).OrderBy (group => group.Ordering)) { " is 174.
Long Statement,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreateOrganzation,The length of the statement  "	foreach (var section in organization.Sections (_connection).Where (section => section.Ordering >= 1).OrderBy (section => section.Ordering)) { " is 141.
Long Statement,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreateSection,The length of the statement  "	foreach (var group in section.Groups (_connection).Where (group => group.Ordering >= 1).OrderBy (group => group.Ordering)) { " is 124.
Long Statement,Pirate.Ldap.Organigram,CssBasedRenderer,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\CssBasedRenderer.cs,CreatePerson,The length of the statement  "	string email = person.Emails.Where (e => e.EndsWith ("piratenpartei.ch") || e.EndsWith ("partipirate.ch") || e.EndsWith ("partitopirata.ch") || e.EndsWith ("pirateparty.ch")).FirstOrDefault (); " is 193.
Long Statement,Pirate.Ldap.Organigram,BaseDiv,C:\repos\ppschweiz_MemberDatabase\Organigram\Organigram\Div.cs,Render,The length of the statement  "	context.Css.AppendLine ("#{0} {{ position:absolute; left:{1}px; top:{2}px; width:{3}px; height:{4}px; z-index:1; background-color:#{5}; color:#{6}; }}"' id' Left' Top' Width' Height' HtmlBackColor' HtmlForeColor); " is 213.
