Method,LOC,CC,PC
STableEntity:STableEntity,11,1,0
STableEntity:STableEntity,2,1,2
STableEntity:STableEntity,6,1,4
STableEntity:ReadEntity,12,1,2
STableEntity:WriteEntity,8,1,1
DefaultSTableConfig:DefaultSTableConfig,4,1,2
DefaultSTableConfig:GetHeadTableId,4,1,0
DefaultSTableConfig:GetSnapshotTableId,4,1,1
STable:STable,4,1,3
STable:CreateIfNotExists,10,1,0
STable:DeleteIfExists,15,2,0
STable:Execute,15,2,3
STable:RetrieveFromSnapshot,3,1,4
STable:ExecuteBatch,3,1,3
STable:ExecuteAsync,4,1,3
STable:ExecuteQuery,3,1,1
STable:GetSTableHistory,3,1,0
STable:CreateSnapshot,3,1,0
STable:DeleteSnapshot,3,1,1
STable:ListValidSnapshots,3,1,0
STable:Rollback,3,1,1
STable:GC,3,1,0
STable:GetTableID,3,1,0
STable:HandleRetrieve,29,4,3
STable:HandleInsert,52,7,3
STable:HandleModify,54,8,3
STable:HandleIOX,51,7,3
STable:HandleRetrieveFromSnapshot,91,9,4
STable:InsertRowCOW,13,3,4
STable:ModifyRowCOW,72,8,6
STable:CopyOnWrite,33,1,1
STable:ReadSnapshotChain,25,5,7
STable:CopySnapshot,19,2,4
STable:HandleExecuteBatch,67,14,3
STable:CheckBatchMetaUpToDate,9,3,2
STable:CheckBatchAndGeneratePlan,113,20,6
STable:FindBatchCOWTargetSSID,21,2,2
STable:ExecuteBatchCOW,41,10,1
STable:ExecuteBatchWrite,19,5,3
STable:HandleExecuteQuery,27,3,1
STable:HandleGetSTableHistory,19,5,0
STable:HandleCreateSnapshot,25,6,1
STable:HandleListValidSnapshots,13,4,0
STable:HandleRollback,33,5,1
STable:HandleDeleteSnapshot,36,9,1
STable:HandleGC,19,5,0
STable:GCDeletedRows,19,4,2
STable:GCCheckTable,13,5,4
STable:GCCheckRows,33,11,5
STable:ExecuteGC,12,2,4
STable:ExecuteGCTable,23,6,4
STable:GetOpType,7,1,1
STable:GetEntityFromOperation,6,1,1
STable:GetPartitionKeyFromOperation,6,1,1
STable:GetRowKeyFromOperation,6,1,1
STable:GenerateVETag,5,1,0
STable:VETagMatch,3,1,2
STable:Encapsulate,7,1,1
STable:Decapsulate,6,1,2
STable:GenerateException,5,1,1
STable:GenerateBatchException,4,1,2
ISTableConfig:GetHeadTableId,1,1,0
ISTableConfig:GetSnapshotTableId,1,1,1
STableHistoryInfo:GetSnapshot,5,2,1
STableHistoryInfo:STableHistoryInfo,3,1,0
SnapshotInfo:SnapshotInfo,5,1,3
STableMetadataEntity:RetrieveMetaOp,3,1,0
STableMetadataEntity:STableMetadataEntity,11,1,0
STableMetadataEntity:STableMetadataEntity,2,1,2
STableMetadataEntity:STableMetadataEntity,6,1,4
STableMetadataEntity:ReadEntity,18,6,2
STableMetadataEntity:WriteEntity,22,4,1
STableMetadataEntity:IsSnapshotValid,3,1,1
STableMetadataEntity:CreateSnapshot,7,1,1
STableMetadataEntity:GetParent,4,1,1
STableMetadataEntity:DeleteSnapshot,5,1,1
STableMetadataEntity:PrevSnapshot,11,1,1
STableMetadataEntity:NextSnapshot,11,1,1
STableMetadataEntity:GetSSIDEnumerator,6,1,1
STableMetadataEntity:GetSSIDEnumerator,3,1,0
StorageLayer:RetrieveRow,16,3,4
StorageLayer:RetrieveRowThrow,3,1,4
StorageLayer:ModifyRow,6,2,6
StorageLayer:ConcurrentRetrieve,17,4,1
StorageLayer:BatchWrite,21,4,5
StorageLayer:TranslateWriteOp,14,5,2
StorageLayer:WriteConditionalRow,15,3,5
InternalOperation:InternalOperation,6,1,4
TableService:TableService,4,1,2
TableService:GetHead,3,1,0
TableService:GetSnapshot,3,1,1
TableService:GetTable,9,1,1
