Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Cirrious.MvvmCross.Plugins.Sphero.HackFileShare,NonAwaitingConnectedSpheroRunner,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Plugins\Sphero\Cirrious.MvvmCross.Plugins.Sphero.WindowsPhone\HackFileShare\NonAwaitingConnectedSpheroRunner.cs,SendCommmands,The following statement contains a magic number: try              {                  while (true)                  {                      var waitResult = _itemsReadyEvent.WaitOne(100);                        if (!waitResult)                      {                          if (_disconnected)                          {                              break;                          }                          continue;                      }                        CommandWithActions toSendThisTime = null;                      lock (_commandsToSend)                      {                          toSendThisTime = _commandsToSend.Dequeue();                          if (_commandsToSend.Count == 0)                          {                              _itemsReadyEvent.Reset();                          }                      }                        SendCommand(toSendThisTime);                  }              }              catch (SpheroPluginException exception)              {                  // assume disconnected                  RaiseDisconnected();              }
