Namespace,Type,Method,LOC,CC,PC
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,BaseTouchView,2,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,BaseTouchView,2,1,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,BaseTouchView,2,1,3
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,GetTouchState,11,2,3
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,OnMeasure,3,1,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,GetColor,27,11,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,GetWidth,3,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,OnDraw,9,3,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,DrawTouchPoint,6,1,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,BaseTouchView,OnTouchEvent,32,5,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,GetColor,3,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,GetWidth,3,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,MovementTrackingTouchView,2,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,MovementTrackingTouchView,2,1,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,MovementTrackingTouchView,2,1,3
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,OnTouchEvent,5,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,NotifyTouchState,21,4,0
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,UpdateTouchPosition,18,5,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,MovementTrackingTouchView,Fire,5,2,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,TwoTouchView,TwoTouchView,2,1,1
Cirrious.Sphero.WorkBench.UI.Droid.Controls,TwoTouchView,TwoTouchView,2,1,2
Cirrious.Sphero.WorkBench.UI.Droid.Controls,TwoTouchView,TwoTouchView,2,1,3
Cirrious.Sphero.WorkBench.UI.Droid,Resource,UpdateIdValues,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Attribute,Attribute,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Drawable,Drawable,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Id,Id,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Layout,Layout,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,String,String,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Styleable,Styleable,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Setup,Setup,2,1,1
Cirrious.Sphero.WorkBench.UI.Droid,Setup,CreateApp,3,1,0
Cirrious.Sphero.WorkBench.UI.Droid,Setup,InitializeLastChance,6,1,0
BestSellers.Droid,SplashScreenActivity,SplashScreenActivity,2,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views,AboutView,OnViewModelSet,3,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views,HomeView,OnViewModelSet,3,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views,SpheroView,OnViewModelSet,27,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views,SpheroView,OnPause,4,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views.SpheroSubViews,SpheroAccelMovementView,OnViewModelSet,3,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views.SpheroSubViews,SpheroColorView,OnViewModelSet,12,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views.SpheroSubViews,SpheroHeadingView,OnViewModelSet,7,1,0
Cirrious.Sphero.WorkBench.UI.Droid.Views.SpheroSubViews,SpheroMovementView,OnViewModelSet,6,1,0
