Project,Namespace,Ca types,Ce types
AnimeRecs.RecEngine.MAL,AnimeRecs.RecEngine.MAL,AnimeRecs.DAL.PgMalDataLoader' AnimeRecs.RecService.Registrations.RecSources.AnimeRecsJsonRecSource' AnimeRecs.RecService.Client.Registrations.Output.ResultsPrinter' AnimeRecs.RecService.ClientLib.MalRecResultsExtensions' AnimeRecs.RecService.ClientLib.Registrations.ResponseToRecsConverter' AnimeRecs.Web.HtmlHelpers' AnimeRecs.RecService.Registrations.RecSources.AverageScoreJsonRecSource' AnimeRecs.RecService.RecServiceState' AnimeRecs.RecService.ClientLib.AnimeRecsClient' AnimeRecs.RecEngine.MAL.Tests.ReadOnlyMalListEntryDictionaryTests' AnimeRecs.RecService.Registrations.RecSources.MostPopularJsonRecSource' AnimeRecs.RecService.Registrations.RecSources.BPRMFJsonRecSource' AnimeRecs.RecEngine.MalEvaluationRunner.Program' AnimeRecs.RecService.ITrainableJsonRecSource' AnimeRecs.RecService.Registrations.RecSources.TrainableJsonRecSource<TMalRecSource;TInput;TRecommendationResults;TRecommendation;TResponse;TDtoRec>' AnimeRecs.RecService.Registrations.RecSources.BiasedMatrixFactorizationJsonRecSource' AnimeRecs.RecService.Registrations.RecSources.ItemKNNJsonRecSource' AnimeRecs.RecService.Registrations.RecSources.SVDPlusPlusJsonRecSource,AnimeRecs.RecEngine.IBasicTrainingData' AnimeRecs.RecEngine.IBasicInputForUser' AnimeRecs.RecEngine.AnimeRecsResults' AnimeRecs.RecEngine.AnimeRecsRecommenderUser' AnimeRecs.RecEngine.ITrainableRecSource' AnimeRecs.RecEngine.IPositiveFeedbackForUser' AnimeRecs.RecEngine.IUserInputClassifier' AnimeRecs.RecEngine.RecUtils' AnimeRecs.RecEngine.BasicInputForUserWithOkToRecommendPredicate' AnimeRecs.RecEngine.BasicPositiveFeedbackForUserWithOkToRecommendPredicate
