Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Solid.Arduino.Monitor,MainWindow,C:\repos\SolidSoils_Arduino\Solid.Arduino.Monitor\obj\Debug\MainWindow.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Solid.Arduino.Monitor;component/mainwindow.xaml"' System.UriKind.Relative); " is 121.
Long Statement,XamlGeneratedNamespace,GeneratedInternalTypeHelper,C:\repos\SolidSoils_Arduino\Solid.Arduino.Monitor\obj\Debug\GeneratedInternalTypeHelper.g.cs,CreateInstance,The length of the statement  "            return System.Activator.CreateInstance(type' ((System.Reflection.BindingFlags.Public | System.Reflection.BindingFlags.NonPublic)  " is 128.
Missing Default,Solid.Arduino.Monitor,MainWindow,C:\repos\SolidSoils_Arduino\Solid.Arduino.Monitor\obj\Debug\MainWindow.g.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.ConnectButton = ((System.Windows.Controls.Button)(target));              return;              }
