Project,Namespace,Ca types,Ce types
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.Extensions,,JuliusSweetland.OptiKey.UnitTests.Properties.Settings
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.Services.AutoComplete,,JuliusSweetland.OptiKey.UnitTests.Properties.Settings
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.Services,,
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.Properties,JuliusSweetland.OptiKey.UnitTests.UI.Models.KeyValueTest' JuliusSweetland.OptiKey.UnitTests.Extensions.KeyDownStatesExtensionsTests' JuliusSweetland.OptiKey.UnitTests.Extensions.CharExtensionsTests' JuliusSweetland.OptiKey.UnitTests.Extensions.DoubleExtensionsTests' JuliusSweetland.OptiKey.UnitTests.Extensions.PointExtensionsTests' JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.MainViewModelSpecifications.MainViewModelTestBase' JuliusSweetland.OptiKey.UnitTests.TestBase' JuliusSweetland.OptiKey.UnitTests.Services.AutoComplete.AutoCompleteTestsBase,
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.Management.DictionaryViewModelSpecifications.DictionaryViewModelTestBase' JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.ManagementViewModelSpecifications.ManagementViewModelTestBase' JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.MainViewModelSpecifications.MainViewModelTestBase,JuliusSweetland.OptiKey.UnitTests.Properties.Settings
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.Models,,JuliusSweetland.OptiKey.UnitTests.Properties.Settings
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.Utilities,,
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.MainViewModelSpecifications,,JuliusSweetland.OptiKey.UnitTests.Properties.Settings' JuliusSweetland.OptiKey.UnitTests.TestBase
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.ManagementViewModelSpecifications,,JuliusSweetland.OptiKey.UnitTests.TestBase
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.Management.DictionaryViewModelSpecifications,,JuliusSweetland.OptiKey.UnitTests.TestBase
JuliusSweetland.OptiKey.UnitTests,JuliusSweetland.OptiKey.UnitTests.UI.ViewModels.Management,,
