Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Revenj.SignalR2SelfHost,DomainObjectListen<TDomainObject>,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,Register,The length of the statement  "					ISpecification<TDomainObject> specification = (ISpecification<TDomainObject>)Newtonsoft.Json.JsonConvert.DeserializeObject(specificationJson' type); " is 148.
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,NotifyHub,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Start' 1101);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,Stop,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Stop' 1101);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,OnDisconnected,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1102' "Disconnected: {0}"' Context.ConnectionId);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,Listen,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1111' "Listen request: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,Listen,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1111' "Registered: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchSingle,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1112' "Watch single request: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchSingle,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1112' "Registered: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchCollection,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1113' "Watch collection request: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchCollection,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1113' "Registered: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchSpecification,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1114' "Watch specification request: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,WatchSpecification,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1114' "Registered: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,UnListen,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1113' "Unlisten: {0} for {1}"' cid' domainObject);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,NotifyDomainObjectChanges,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1121' "Notify objects: {0} for {1}"' clientID' name);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,NotifySingleUriChange,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1122' "Notify uri: {0}"' clientID);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,NotifyCollectionUriChange,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1123' "Notify uris: {0}"' clientID);
Magic Number,Revenj.SignalR2SelfHost,NotifyHub,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Server\Revenj.SignalR2SelfHost\NotifyHub.cs,NotifySpecificationMatch,The following statement contains a magic number: TraceSource.TraceEvent(TraceEventType.Verbose' 1124' "Notify specification: {0}"' clientID);
