Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WindowsRTTester,WindowsRTEngine,D:\research\architectureSmells\repos\bpfliegel_Portfish\src\WindowsRTTester\Integration\WindowsRTEngine.cs,StartEngine,The length of the statement  "            Windows.Foundation.IAsyncAction action = Windows.System.Threading.ThreadPool.RunAsync(delegate { new Engine().Run(new string[] { }); }' WorkItemPriority.Normal); " is 161.
Magic Number,WindowsRTTester,MainPage,D:\research\architectureSmells\repos\bpfliegel_Portfish\src\WindowsRTTester\MainPage.xaml.cs,OnNavigatedTo,The following statement contains a magic number: dt.Interval = new TimeSpan(0' 0' 0' 0' 500);
