Implementation smell,Namespace,Class,File,Method,Description
Long Statement,StockSharp.Quik.Verifier,MainWindow,C:\repos\polanski10_stocksharp\Samples\Verifier\MainWindow.xaml.cs,Check_Click,The length of the statement  "		trader.ProcessDataError += error => _settingErrors.Add (new SettingsError ("Экспорт DDE. {0}".Put (error.Message)' true)); " is 122.
Long Statement,StockSharp.Quik.Verifier,MainWindow,C:\repos\polanski10_stocksharp\Samples\Verifier\MainWindow.xaml.cs,OnConnect,The length of the statement  "		_settingErrors.AddRange (trader.Terminal.GetTableSettings ().Select (r => new SettingsError ("Таблица {0}. {1}".Put (r.Table.Caption' r.Error.Message)' r.IsCritical))); " is 168.
