Method,LOC,CC,PC
Gui:Initialize,5,2,1
BinContainer:Attach,7,1,1
BinContainer:OnSizeRequested,5,2,2
BinContainer:OnSizeAllocated,5,2,2
BinContainer:OnAdded,3,1,2
BinContainer:SetUiManager,4,1,1
BinContainer:OnRealized,10,3,2
ActionGroups:GetActionGroup,3,1,1
ActionGroups:GetActionGroup,3,1,1
StringHelper:IsAt,8,3,3
CSharpSyntaxMode:GetDefinedSymbols,20,7,1
CSharpSyntaxMode:HandleDocumentParsed,62,6,2
CSharpSyntaxMode:CSharpSyntaxMode,32,2,2
CSharpSyntaxMode:OnDisableConditionalCompilation,7,1,2
CSharpSyntaxMode:UpdateCommentRule,12,1,3
CSharpSyntaxMode:CSharpSyntaxMode,59,9,4
CSharpSyntaxMode:Dispose,6,2,0
CSharpSyntaxMode:HandlePropertyChanged,4,2,2
CSharpSyntaxMode:CreateSpanParser,3,1,2
CSharpSyntaxMode:CreateChunkParser,3,1,3
CSharpSyntaxMode:OnTasksUpdated,5,2,1
HighlightUsagesExtension:Initialize,10,1,0
HighlightUsagesExtension:HandleTextEditorDataSelectionChanged,3,1,2
HighlightUsagesExtension:HandleTextEditorDataDocumentTextReplaced,3,1,2
HighlightUsagesExtension:Dispose,12,2,0
HighlightUsagesExtension:ForceUpdate,4,1,0
HighlightUsagesExtension:RemoveTimer,6,2,0
HighlightUsagesExtension:HandleTextEditorDataCaretPositionChanged,10,2,3
HighlightUsagesExtension:ClearQuickTasks,7,2,0
HighlightUsagesExtension:DelayedTooltipShow,22,4,0
HighlightUsagesExtension:ShowReferences,30,8,4
HighlightUsagesExtension:GetReferences,41,8,1
HighlightUsagesExtension:RemoveMarkers,9,2,1
HighlightUsagesExtension:GetMarker,9,2,1
HighlightUsagesExtension:OnUsagesUpdated,5,2,1
MoveToPrevUsageHandler:Update,8,2,1
MoveToPrevUsageHandler:GetHighlightUsageExtension,3,1,1
MoveToPrevUsageHandler:Run,13,4,0
MoveToNextUsageHandler:Update,8,2,1
MoveToNextUsageHandler:Run,15,4,0
MoveToNextUsageHandler:MoveToSegment,10,2,2
CSharpSelectionSurroundingProvider:CSharpSelectionSurroundingProvider,3,1,1
CSharpSelectionSurroundingProvider:GetSelectionSurroundings,13,3,4
CSharpSelectionSurroundingProvider:HandleSpecialSelectionKey,35,7,2
CSharpTextEditorIndentation:CSharpTextEditorIndentation,17,1,2
CSharpTextEditorIndentation:SafeUpdateIndentEngine,8,2,1
CSharpTextEditorIndentation:HandleTextPaste,27,6,3
CSharpTextEditorIndentation:RunFormatter,5,2,1
CSharpTextEditorIndentation:Initialize,12,3,0
CSharpTextEditorIndentation:HandleTextOptionsChanged,26,4,2
CSharpTextEditorIndentation:Dispose,13,2,0
CSharpTextEditorIndentation:HandleTextReplaced,15,2,2
CSharpTextEditorIndentation:HandleTextReplacing,11,2,2
CSharpTextEditorIndentation:ConvertToStringLiteral,26,19,1
CSharpTextEditorIndentation:ConvertNormalToVerbatimString,22,4,2
CSharpTextEditorIndentation:ConvertVerbatimStringToNormal,17,4,2
CSharpTextEditorIndentation:DoInsertTemplate,8,2,0
CSharpTextEditorIndentation:CheckXmlCommentCloseTag,25,7,2
CSharpTextEditorIndentation:ReindentOnTab,27,7,0
CSharpTextEditorIndentation:KeyPress,144,38,3
CSharpTextEditorIndentation:IsSemicolonalreadyPlaced,11,3,2
CSharpTextEditorIndentation:GuessSemicolonInsertionOffset,88,36,4
