Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
TypeInformation,1,1,0,1,1,8,1,0,0,1,0,0
LdTokenAnnotation,0,0,0,0,0,3,0,0,0,0,0,1
ParameterDeclarationAnnotation,1,1,0,1,1,20,2,0,0,0,4,1
ExpressionTreeLambdaAnnotation,0,0,0,0,0,6,0,0,0,0,0,0
ConvertTypeOptions,0,0,0,0,0,8,0,0,0,0,0,1
AstBuilder,5,60,2,0,16,1558,383,0,0,0.92,12,7
AstMethodBodyBuilder,7,19,0,0,4,1276,374,0,0,0.87,25,3
CommentStatement,1,6,0,0,5,37,8,0,0,0.67,0,1
NameVariables,5,10,0,0,3,350,96,0,0,0.82,6,2
NRefactoryExtensions,0,10,0,0,10,52,14,0,0,0,0,0
TextOutputFormatter,10,20,0,1,14,264,70,0,0,0.8,5,1
TypesHierarchyHelpers,0,19,0,0,9,409,62,0,0,0,0,1
DecompilerContext,7,2,0,6,2,37,3,0,0,1,1,20
CecilExtensions,0,21,0,0,21,264,89,0,0,0,0,4
SourceCodeMapping,0,1,4,0,1,61,4,0,0,0,2,1
MemberMapping,1,2,6,0,1,69,2,0,0,1,1,7
CodeMappings,0,3,0,0,3,81,11,0,0,0,2,0
DecompilerException,0,2,1,0,1,17,2,0,0,0,0,0
DecompilerSettings,21,2,21,0,1,323,4,0,0,0.98,0,2
ITextOutput,0,10,1,0,0,16,10,1,0,0,1,17
TextOutputExtensions,0,3,0,0,3,16,3,0,0,0,1,0
PlainTextOutput,5,14,1,0,10,81,17,0,1,0.77,1,0
ReferenceResolvingException,0,4,0,0,3,36,4,0,0,0,0,0
TextOutputWriter,1,4,1,0,4,27,5,0,0,0,1,0
AddCheckedBlocks,2,3,0,2,1,324,23,0,1,0,0,3
CombineQueryExpressions,3,6,0,0,2,156,20,0,1,0.67,1,1
ContextTrackingVisitor,1,8,0,0,6,83,9,2,1,0.12,1,0
ConvertConstructorCallIntoInitializer,2,6,0,0,2,142,30,0,1,0,0,1
TypePattern,2,3,0,0,3,31,4,0,0,0.5,0,3
LdTokenPattern,1,3,0,0,3,20,4,0,0,0.67,0,0
TypeOfPattern,1,3,0,0,3,19,3,0,0,0.33,0,1
DecimalConstantTransform,1,2,0,0,2,30,7,0,1,0,0,1
DeclareVariables,2,11,0,0,3,303,63,0,1,0.82,3,2
DelegateConstruction,2,15,0,0,11,433,80,0,2,0.33,8,3
ExpressionTreeConverter,12,31,0,0,2,771,155,0,0,0.95,8,1
FlattenSwitchBlocks,0,1,0,0,1,15,4,0,1,0,0,1
IntroduceExtensionMethods,1,2,0,0,2,38,9,0,1,0.5,2,1
IntroduceQueryExpressions,1,7,0,0,2,294,46,0,1,0.71,1,1
IntroduceUnsafeModifier,1,7,0,1,6,78,13,0,1,0,0,2
IntroduceUsingDeclarations,5,3,0,0,2,319,11,0,1,0.6,1,1
ReplaceMethodCallsWithOperators,3,11,0,0,5,303,75,0,1,0.82,3,2
PushNegation,3,3,0,1,2,124,41,0,1,0,0,2
IAstTransform,0,1,0,0,0,4,1,14,0,0,0,2
TransformationPipeline,0,2,0,0,2,37,3,0,0,0,16,2
PatternStatementTransform,15,32,0,0,16,982,92,0,2,0.97,5,2
ILNameSyntax,0,0,0,0,0,19,0,0,0,0,0,4
DisassemblerHelpers,1,14,0,0,8,365,92,0,0,0,3,3
ILStructureType,0,0,0,0,0,26,0,0,0,0,0,2
ILStructure,6,7,0,6,4,158,37,0,0,0.88,2,1
MethodBodyDisassembler,3,6,0,0,2,199,59,0,0,0.56,6,1
ReflectionDisassembler,18,29,0,0,11,1290,383,0,0,0.9,5,0
JumpType,0,0,0,0,0,26,0,0,0,0,0,5
ControlFlowEdge,3,2,0,3,2,26,4,0,0,0.67,2,3
ControlFlowGraph,1,6,4,0,4,157,25,0,0,0.33,3,5
ControlFlowGraphBuilder,8,19,0,0,2,377,76,0,0,0.8,6,1
ControlFlowNodeType,0,0,0,0,0,39,0,0,0,0,0,8
ControlFlowNode,13,7,6,13,4,218,31,0,0,0.9,2,9
ControlStructureDetector,0,7,0,0,1,131,25,0,0,0,4,0
ControlStructureType,0,0,0,0,0,23,0,0,0,0,0,2
ControlStructure,6,1,0,6,1,35,2,0,0,1,2,1
OpCodeInfo,3,4,3,0,3,639,11,0,0,0.75,0,2
SimplifyByRefCalls,3,8,0,0,1,125,28,0,0,0.62,5,1
SsaBlock,5,2,0,5,1,32,3,0,0,0.7,3,5
SsaForm,5,6,4,2,5,132,29,0,0,0.8,3,4
SsaFormBuilder,8,8,0,0,2,219,71,0,0,0.56,10,0
SpecialOpCode,0,0,0,0,0,49,0,0,0,0,0,5
SsaInstruction,9,4,1,7,4,104,17,0,0,0.79,4,5
SsaOptimization,0,5,0,0,4,108,26,0,0,0,4,1
SsaVariable,8,5,0,8,5,56,5,0,0,0.98,1,6
TransformToSsa,5,6,0,0,1,216,28,0,0,0.63,10,1
ILAstOptimizer,0,15,0,0,0,486,101,0,0,0,6,3
DefaultDictionary,2,13,4,0,7,92,13,0,0,0.54,0,3
GotoRemoval,2,6,0,0,2,279,61,0,0,0.58,9,0
ILAstBuilder,5,7,0,1,1,770,112,0,0,0.69,10,3
ILAstBuilderExtensionMethods,0,3,0,0,3,45,5,0,0,0,0,0
ILAstOptimizationStep,0,0,0,0,0,45,0,0,0,0,0,2
ILAstOptimizerExtensionMethods,0,14,0,0,14,173,75,0,0,0,6,0
ILNode,0,5,0,0,4,31,8,9,0,0,1,15
ILBlock,2,4,0,2,4,28,7,0,1,1,3,14
ILBasicBlock,1,2,0,1,2,16,3,0,1,1,2,4
ILLabel,1,1,0,1,1,8,1,0,1,0,1,10
ILTryCatchBlock,4,2,0,4,2,63,9,0,1,0.5,2,8
ILVariable,5,1,2,5,1,22,1,0,0,0.8,0,18
ILRange,2,3,0,2,3,64,13,0,0,0.67,0,6
