Method,LOC,CC,PC
AspNetEditDisplayBinding:CanAttachTo,10,2,1
AspNetEditDisplayBinding:CreateViewContent,3,1,1
AspNetEditViewContent:AspNetEditViewContent,15,1,1
AspNetEditViewContent:workbenchWindowClosingHandler,4,2,2
AspNetEditViewContent:vcDirtyChanged,4,2,2
AspNetEditViewContent:vcBeforeSave,4,2,2
AspNetEditViewContent:Dispose,11,1,0
AspNetEditViewContent:Selected,58,8,0
AspNetEditViewContent:Deselected,7,2,0
AspNetEditViewContent:saveDocumentToTextView,14,4,0
AspNetEditViewContent:DestroyEditorAndSockets,20,5,0
AspNetEditViewContent:ConsumeItem,4,2,1
AspNetEditViewContent:GetDynamicItems,3,1,0
AspNetEditViewContent:CustomFilterSupports,3,1,1
AspNetEditViewContent:DragItem,2,1,3
AspNetEditViewContent:MozillaInstalled,13,3,1
AspNetEditViewContent:ExtensionInstalled,24,5,1
AspNetEditViewContent:InstallExtension,34,5,1
AspNetEditViewContent:CheckExtension,15,3,1
MonoDevelopProxy:MonoDevelopProxy,4,1,2
MonoDevelopProxy:InitializeLifetimeService,3,1,0
MonoDevelopProxy:Dispose,8,1,0
MonoDevelopProxy:GetNonDesignerClass,6,1,0
MonoDevelopProxy:GetFullClass,8,2,1
MonoDevelopProxy:IdentifierExistsInCodeBehind,7,1,1
MonoDevelopProxy:GenerateIdentifierUniqueInCodeBehind,7,1,1
MonoDevelopProxy:GetCompatibleMethodsInCodeBehind,14,3,1
MonoDevelopProxy:ShowMethod,11,1,1
MonoDevelopProxy:ShowLine,9,1,1
GeckoWebBrowser:GeckoWebBrowser,23,1,6
GeckoWebBrowser:exposeHandler,19,3,2
GeckoWebBrowser:GoForward,3,1,0
GeckoWebBrowser:GoBack,3,1,0
GeckoWebBrowser:LoadUrl,3,1,1
GeckoWebBrowser:LoadHtml,16,2,1
GeckoWebBrowser:realLoadUrl,28,7,1
GeckoWebBrowser:Reload,3,1,0
GeckoWebBrowser:StopLoad,3,1,0
GeckoWebBrowser:OnLocationChanging,8,2,1
GeckoWebBrowser:OnLinkClicked,8,3,1
GeckoWebBrowser:OnLocationChanged,4,2,0
GeckoWebBrowser:OnLoadingProgressChanged,4,2,1
GeckoWebBrowser:OnJSStatusChanged,4,2,0
GeckoWebBrowser:OnLinkStatusChanged,4,2,0
GeckoWebBrowser:OnTitleChanged,4,2,0
ControlPersister:ControlPersister,2,1,0
ControlPersister:PersistControl,6,1,1
ControlPersister:PersistControl,6,1,2
ControlPersister:PersistControl,6,1,2
ControlPersister:PersistControl,16,5,3
ControlPersister:PersistInnerProperties,6,1,2
ControlPersister:PersistInnerProperties,18,5,3
ControlPersister:PersistObject,36,10,4
ControlPersister:ProcessEvent,18,2,4
ControlPersister:ProcessAttribute,43,10,4
ControlPersister:PersistInnerProperties,48,20,3
ControlPersister:PersistInnerProperty,43,13,5
ControlPersister:HasInnerProperties,24,6,1
DesignTimeParser:DesignTimeParser,7,2,2
DesignTimeParser:ProcessFragment,10,2,3
DesignTimeParser:InitialiseParser,10,3,1
DesignTimeParser:ParseError,3,1,2
DesignTimeParser:TagParsed,44,33,4
DesignTimeParser:ProcessDirective,4,1,2
DesignTimeParser:TextParsed,3,1,2
HtmlParsingObject:HtmlParsingObject,3,1,3
HtmlParsingObject:CloseObject,4,1,1
ServerFormParsingObject:ServerFormParsingObject,2,1,3
ParsingObject:ParsingObject,6,2,2
ParsingObject:AddControl,4,1,1
ParsingObject:AddText,4,1,1
ParsingObject:AllowWhitespace,3,1,0
ParsingObject:CheckOpen,4,2,0
ParsingObject:CloseObject,3,1,1
ParsingObject:CreateChildParsingObject,17,4,3
RootParsingObject:RootParsingObject,6,2,1
RootParsingObject:AddText,3,1,1
RootParsingObject:AddControl,3,1,1
RootParsingObject:GetParsedContent,4,1,2
ServerObjectParsingObject:ServerObjectParsingObject,93,31,4
ServerObjectParsingObject:AddText,19,9,1
ServerObjectParsingObject:IsWhiteSpace,9,4,1
ServerObjectParsingObject:CloseObject,16,3,1
ServerObjectParsingObject:CreateChildParsingObject,29,18,3
ServerObjectParsingObject:AddControl,13,8,1
DesignContainer:DesignContainer,5,1,1
DesignContainer:Add,3,1,1
DesignContainer:Add,51,10,2
DesignContainer:GetDesigner,6,1,1
DesignContainer:GetComponent,6,3,1
DesignContainer:GetService,3,1,1
DesignContainer:Remove,33,8,1
DesignContainer:OnComponentChanged,24,8,4
DesignContainer:OnComponentChanging,4,2,2
DesignContainer:OnComponentAdded,4,2,1
DesignContainer:OnComponentAdding,4,2,1
DesignContainer:OnComponentRemoved,4,2,1
DesignContainer:OnComponentRemoving,4,2,1
DesignContainer:OnComponentRename,5,2,3
DesignContainer:Dispose,3,1,0
DesignContainer:Dispose,15,6,1
DesignerHost:DesignerHost,9,1,1
DesignerHost:CreateComponent,5,1,2
DesignerHost:CreateComponent,26,6,3
DesignerHost:CreateComponent,3,1,1
DesignerHost:DestroyComponent,23,8,1
DesignerHost:GetDesigner,6,1,1
DesignerHost:GetType,8,1,1
DesignerHost:SetRootComponent,9,3,1
DesignerHost:CreateTransaction,7,1,1
DesignerHost:CreateTransaction,3,1,0
DesignerHost:OnTransactionClosed,7,3,2
DesignerHost:OnTransactionClosing,4,2,1
DesignerHost:OnTransactionOpening,4,2,0
DesignerHost:OnTransactionOpened,4,2,0
DesignerHost:Activate,15,4,0
DesignerHost:OnLoadComplete,4,2,0
DesignerHost:OnActivated,4,2,0
DesignerHost:OnDeactivated,4,2,0
DesignerHost:AddService,3,1,3
DesignerHost:AddService,3,1,3
DesignerHost:AddService,3,1,2
DesignerHost:AddService,3,1,2
DesignerHost:RemoveService,3,1,2
DesignerHost:RemoveService,3,1,1
DesignerHost:GetService,7,1,1
DesignerHost:Dispose,10,2,0
DesignerHost:NewFile,9,2,0
DesignerHost:Load,5,3,2
DesignerHost:Load,9,2,2
DesignerHost:Reset,9,3,0
DesignerHost:SaveDocumentToFile,5,1,1
DesignerHost:PersistDocument,3,1,0
Document:Document,5,1,3
Document:Document,6,1,4
Document:initDocument,13,3,2
Document:GetView,6,1,0
Document:GetLoadedDocument,8,2,0
Document:PersistDocument,8,2,0
Document:DoCommand,3,1,1
Document:Serialize,81,28,1
Document:InitialiseControls,4,3,1
Document:InitialiseControl,5,1,1
Document:RenderDesignerControl,33,4,1
Document:AddControl,9,1,1
Document:RemoveControl,3,1,1
Document:RenameControl,3,1,2
Document:InsertFragment,10,3,1
Document:ConstructErrorDocument,3,1,2
Document:AddDirective,10,3,2
Document:RemoveDirective,23,8,1
Document:GetDirectives,14,7,1
Document:GetFirstDirective,18,6,2
DocumentDirective:DocumentDirective,13,3,3
DocumentDirective:CheckValidPropertyName,4,1,2
DocumentDirective:CheckValidPropertyValue,4,1,3
DocumentDirective:ToString,9,3,0
ExtenderListService:ExtenderListService,2,1,0
ExtenderListService:AddExtenderProvider,3,1,1
ExtenderListService:RemoveExtenderProvider,3,1,1
ExtenderListService:GetExtenderProviders,3,1,0
MenuCommandService:MenuCommandService,5,1,0
MenuCommandService:AddCommand,6,2,1
MenuCommandService:AddVerb,5,2,1
MenuCommandService:FindCommand,6,3,1
MenuCommandService:GlobalInvoke,7,1,1
MenuCommandService:RemoveCommand,4,2,1
MenuCommandService:RemoveVerb,4,2,1
MenuCommandService:ShowContextMenu,8,1,3
MenuCommandService:positionFunc,5,1,4
NameCreationService:NameCreationService,2,1,0
NameCreationService:CreateName,14,4,2
NameCreationService:IsValidName,12,2,1
NameCreationService:ValidateName,4,2,1
RootDesigner:RootDesigner,4,1,1
RootDesigner:GetView,6,1,1
RootDesigner:DoDefaultAction,3,1,0
RootDesigner:Initialize,5,2,1
RootDesigner:Dispose,4,1,0
RootDesigner:GetToolSupported,4,1,1
RootDesigner:ToolPicked,3,1,1
SelectionService:GetComponentSelected,3,1,1
SelectionService:GetSelectedComponents,3,1,0
SelectionService:SetSelectedComponents,51,10,1
SelectionService:SetSelectedComponents,5,2,2
SelectionService:OnSelectionChanged,4,2,0
SelectionService:OnSelectionChanging,4,2,0
TextToolboxItem:TextToolboxItem,2,1,1
TextToolboxItem:TextToolboxItem,4,1,2
TextToolboxItem:CreateComponentsCore,11,2,1
TextToolboxItem:Deserialize,7,2,2
TextToolboxItem:Initialize,2,1,1
TextToolboxItem:Serialize,6,1,2
ToolboxService:OnToolboxChanged,3,1,0
ToolboxService:AddCreator,3,1,3
ToolboxService:AddCreator,3,1,2
ToolboxService:AddLinkedToolboxItem,3,1,3
ToolboxService:AddLinkedToolboxItem,3,1,2
ToolboxService:AddToolboxItem,3,1,1
ToolboxService:AddToolboxItem,6,2,2
ToolboxService:DeserializeToolboxItem,3,1,2
ToolboxService:DeserializeToolboxItem,10,1,1
ToolboxService:GetSelectedToolboxItem,7,1,1
ToolboxService:GetSelectedToolboxItem,3,1,0
ToolboxService:GetToolboxItems,9,4,2
ToolboxService:GetToolboxItems,6,1,1
ToolboxService:GetToolboxItems,9,6,1
ToolboxService:GetToolboxItems,6,3,0
ToolboxService:IsSupported,3,1,2
ToolboxService:IsSupported,3,1,2
ToolboxService:IsToolboxItem,3,1,2
ToolboxService:IsToolboxItem,3,1,1
ToolboxService:Refresh,3,1,0
ToolboxService:RemoveCreator,3,1,2
ToolboxService:RemoveCreator,3,1,1
ToolboxService:RemoveToolboxItem,3,1,2
ToolboxService:RemoveToolboxItem,3,1,1
ToolboxService:SelectedToolboxItemUsed,3,1,0
ToolboxService:SerializeToolboxItem,7,1,1
ToolboxService:SetCursor,3,1,0
ToolboxService:SetSelectedToolboxItem,3,1,1
ToolboxService:Persist,23,3,1
ToolboxService:PopulateFromAssembly,36,13,1
ToolboxService:ToBinHexString,5,1,1
ToolboxService:WriteBinHex,25,8,4
ToolboxService:FromBinHexString,6,1,1
ToolboxService:FromBinHexString,12,3,4
Transaction:Transaction,3,1,2
Transaction:OnCancel,7,1,0
Transaction:OnCommit,7,1,0
TypeDescriptorFilterService:FilterAttributes,13,1,2
TypeDescriptorFilterService:FilterEvents,13,1,2
TypeDescriptorFilterService:FilterProperties,13,1,2
TypeResolutionService:TypeResolutionService,4,1,0
TypeResolutionService:GetAssembly,6,2,2
TypeResolutionService:GetAssembly,7,2,1
TypeResolutionService:GetPathOfAssembly,3,1,1
TypeResolutionService:GetType,15,4,3
TypeResolutionService:GetType,3,1,2
TypeResolutionService:GetType,3,1,1
TypeResolutionService:ReferenceAssembly,10,3,1
WebFormPage:WebFormPage,10,1,0
WebFormPage:VerifyRenderingInServerForm,2,1,1
WebFormPage:GetConvertedProperty,7,1,1
WebFormPage:SetProperty,6,2,2
WebFormReferenceManager:WebFormReferenceManager,8,3,1
WebFormReferenceManager:GetObjectType,14,5,2
WebFormReferenceManager:GetRegisterDirectives,7,3,0
WebFormReferenceManager:GetTagPrefix,9,3,1
WebFormReferenceManager:AddReference,19,5,1
WebFormReferenceManager:AddReference,28,6,2
EventBindingService:EventBindingService,3,1,1
EventBindingService:CreateUniqueMethodName,7,2,2
EventBindingService:GetCompatibleMethods,5,1,1
EventBindingService:GetEvent,6,1,1
EventBindingService:GetEventProperties,6,3,1
EventBindingService:GetEventProperty,5,2,1
EventBindingService:ShowCode,13,2,2
EventBindingService:ShowCode,3,1,1
EventBindingService:ShowCode,3,1,0
EventPropertyDescriptor:EventPropertyDescriptor,3,1,1
EventPropertyDescriptor:CanResetValue,3,1,1
EventPropertyDescriptor:GetValue,4,1,1
EventPropertyDescriptor:ResetValue,3,1,1
EventPropertyDescriptor:SetValue,4,1,2
EventPropertyDescriptor:ShouldSerializeValue,5,1,1
EventPropertyDescriptor:GetDictionaryService,11,4,1
PropertyGrid:PropertyGrid,18,1,1
PropertyGrid:combo_Changed,11,1,2
PropertyGrid:InitialiseServices,28,7,0
PropertyGrid:changeService_updateValues,3,1,2
PropertyGrid:changeService_ComponentRename,12,3,2
PropertyGrid:changeService_ComponentRemoved,13,3,2
PropertyGrid:changeService_ComponentAdded,7,1,2
PropertyGrid:selectionService_SelectionChanged,15,3,2
RootDesignerView:GetInstance,6,2,1
RootDesignerView:RootDesignerView,35,4,1
RootDesignerView:BeginLoad,4,1,0
RootDesignerView:Destroy,5,1,0
RootDesignerView:selectionService_SelectionChanged,18,4,2
RootDesignerView:changeService_ComponentChanged,5,1,2
RootDesignerView:UpdateRender,6,2,1
RootDesignerView:InsertFragment,4,1,1
RootDesignerView:AddControl,6,1,1
RootDesignerView:RemoveControl,5,1,1
RootDesignerView:RenameControl,3,1,2
RootDesignerView:GetDocument,17,3,0
RootDesignerView:DoCommand,4,1,1
RootDesignerView:JSDocumentReturn,6,2,1
RootDesignerView:JSActivate,12,2,1
RootDesignerView:JSClick,30,16,1
RootDesignerView:JSException,5,2,1
RootDesignerView:JSDebugStatement,6,2,1
RootDesignerView:JSResize,17,3,1
RootDesignerView:JSRemoveControl,14,3,1
RootDesignerView:JSSerialize,5,2,1
RootDesignerView:JSDeserializeAndAdd,6,2,1
EditorHost:EditorHost,17,1,1
EditorHost:Initialise,3,1,0
EditorHost:Initialise,16,2,2
EditorHost:UseToolboxNode,6,1,1
EditorHost:handleToolboxNode,33,5,1
EditorHost:LoadDocument,9,1,2
EditorHost:GetDocument,7,1,0
EditorHost:Dispose,13,2,0
EditorProcess:EditorProcess,6,1,0
EditorProcess:Initialise,6,1,3
EditorProcess:HandleError,13,3,1
EditorProcess:LoadGui,21,1,3
EditorProcess:BuildToolbar,57,1,0
EditorProcess:Dispose,9,1,0
CommandManager:CommandManager,6,2,1
CommandManager:webControl_ECMAStatus,23,4,2
CommandManager:JSEval,5,2,1
CommandManager:JSCall,25,7,3
CommandManager:escapeJSString,3,1,1
CommandManager:RegisterJSHandler,8,2,2
CommandManager:UnregisterJSHandler,8,2,1
InvalidJSArgumentException:InvalidJSArgumentException,2,1,3
