Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTables,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$RELATION_NAME' RDB$SYSTEM_FLAG' RDB$OWNER_NAME' RDB$DESCRIPTION FROM RDB$RELATIONS " + "WHERE RDB$VIEW_BLR IS NULL;"); " is 185.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetViews,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$RELATION_NAME' RDB$SYSTEM_FLAG' RDB$OWNER_NAME' RDB$DESCRIPTION' RDB$VIEW_SOURCE FROM RDB$RELATIONS " + "WHERE RDB$VIEW_SOURCE IS NOT NULL;"); " is 209.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetProcedures,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$PROCEDURE_NAME' RDB$SYSTEM_FLAG' RDB$OWNER_NAME' RDB$DESCRIPTION' RDB$PROCEDURE_SOURCE FROM RDB$PROCEDURES;"); " is 177.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetProcedureColumns,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$PARAMETER_NAME' RDB$PARAMETER_NUMBER' RDB$DESCRIPTION' RDB$SYSTEM_FLAG " + "FROM RDB$PROCEDURE_PARAMETERS " + "WHERE RDB$PROCEDURE_NAME = '" + procedure.Name + "' " + "AND RDB$PARAMETER_TYPE = 1 " + "ORDER BY 2;"); " is 281.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetProcedureParameters,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$PARAMETER_NAME' RDB$PARAMETER_NUMBER' RDB$DESCRIPTION' RDB$SYSTEM_FLAG " + "FROM RDB$PROCEDURE_PARAMETERS " + "WHERE RDB$PROCEDURE_NAME = '" + procedure.Name + "' " + "AND RDB$PARAMETER_TYPE = 0 " + "ORDER BY 2;"); " is 281.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTriggers,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT RDB$TRIGGER_NAME' RDB$RELATION_NAME' RDB$TRIGGER_TYPE FROM RDB$TRIGGERS;"); " is 138.
Long Statement,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTableOrViewColumns,The length of the statement  "	IDbCommand command = connectionProvider.CreateCommand ("SELECT r.RDB$FIELD_NAME AS field_name' r.RDB$DESCRIPTION AS field_description' " + "r.RDB$DEFAULT_VALUE AS field_default_value' r.RDB$NULL_FLAG AS field_not_null_constraint' " + "f.RDB$FIELD_LENGTH AS field_length' f.RDB$FIELD_PRECISION AS field_precision' " + "f.RDB$FIELD_SCALE AS field_scale' " + "CASE f.RDB$FIELD_TYPE WHEN 261 THEN 'BLOB' WHEN 14 THEN 'CHAR' WHEN 40 THEN 'CSTRING' " + "WHEN 11 THEN 'D_FLOAT' WHEN 27 THEN 'DOUBLE' WHEN 10 THEN 'FLOAT' WHEN 16 THEN 'INT64' " + "WHEN 8 THEN 'INTEGER' WHEN 9 THEN 'QUAD' WHEN 7 THEN 'SMALLINT' WHEN 12 THEN 'DATE' " + "WHEN 13 THEN 'TIME' WHEN 35 THEN 'TIMESTAMP' WHEN 37 THEN 'VARCHAR' ELSE 'UNKNOWN' " + "END AS field_type' f.RDB$FIELD_SUB_TYPE AS field_subtype' " + "coll.RDB$COLLATION_NAME AS field_collation' cset.RDB$CHARACTER_SET_NAME AS field_charset " + "FROM RDB$RELATION_FIELDS r LEFT JOIN RDB$FIELDS f ON r.RDB$FIELD_SOURCE = f.RDB$FIELD_NAME " + "LEFT JOIN RDB$COLLATIONS coll ON f.RDB$COLLATION_ID = coll.RDB$COLLATION_ID " + "LEFT JOIN RDB$CHARACTER_SETS cset ON f.RDB$CHARACTER_SET_ID = cset.RDB$CHARACTER_SET_ID " + "WHERE r.RDB$RELATION_NAME='" + name + "' ORDER BY r.RDB$FIELD_POSITION;"); " is 1218.
Empty Catch Block,MonoDevelop.Database.Sql,FirebirdConnectionProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdConnectionProvider.cs,ExecuteQueryAsDataSet,The method has an empty catch block.
Empty Catch Block,MonoDevelop.Database.Sql,FirebirdConnectionProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdConnectionProvider.cs,ExecuteQueryAsDataTable,The method has an empty catch block.
Magic Number,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTables,The following statement contains a magic number: using (command) {  	using (IDataReader r = command.ExecuteReader ()) {  		while (r.Read ()) {  			TableSchema table = new TableSchema (this);  			table.Name = r.GetString (0);  			table.IsSystemTable = (!r.IsDBNull (1) && r.GetInt32 (1) != 0);  			table.OwnerName = r.GetString (2);  			table.Comment = r.GetString (3);  			tables.Add (table);  		}  		r.Close ();  	}  	connectionProvider.Close (command.Connection);  }  
Magic Number,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTables,The following statement contains a magic number: using (command) {  	using (IDataReader r = command.ExecuteReader ()) {  		while (r.Read ()) {  			TableSchema table = new TableSchema (this);  			table.Name = r.GetString (0);  			table.IsSystemTable = (!r.IsDBNull (1) && r.GetInt32 (1) != 0);  			table.OwnerName = r.GetString (2);  			table.Comment = r.GetString (3);  			tables.Add (table);  		}  		r.Close ();  	}  	connectionProvider.Close (command.Connection);  }  
Magic Number,MonoDevelop.Database.Sql,FirebirdSchemaProvider,C:\repos\joncloud_monodevelop\extras\MonoDevelop.Database\MonoDevelop.Database.Sql.Firebird\FirebirdSchemaProvider.cs,GetTables,The following statement contains a magic number: using (IDataReader r = command.ExecuteReader ()) {  	while (r.Read ()) {  		TableSchema table = new TableSchema (this);  		table.Name = r.GetString (0);  		table.IsSystemTable = (!r.IsDBNull (1) && r.GetInt32 (1) != 0);  		table.OwnerName = r.GetString (2);  		table.Comment = r.GetString (3);  		tables.Add (table);  	}  	r.Close ();  }  
