Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Exceptionless.Api,AppBuilder,0,9,0,0,2,165,19,0,0,-1,12,2,Exceptionless.Serializer.DynamicTypeContractResolver' Exceptionless.Core.Settings' Exceptionless.Core.WebsiteMode' Exceptionless.Api.Utility.ExceptionlessHeaders' Exceptionless.Api.Utility.IdentifierRouteConstraint' Exceptionless.Api.Utility.IdentifiersRouteConstraint' Exceptionless.Api.Utility.ObjectIdRouteConstraint' Exceptionless.Api.Utility.ObjectIdsRouteConstraint' Exceptionless.Api.Utility.TokenRouteConstraint' Exceptionless.Api.Utility.TokensRouteConstraint' Exceptionless.Core.Bootstrapper' Exceptionless.Api.Bootstrapper,Exceptionless.Api.Startup' Exceptionless.Api.Tests.TestBase
Exceptionless.Api,Bootstrapper,0,1,0,0,1,31,1,0,0,-1,3,2,Exceptionless.Api.Hubs.SimpleInjectorSignalRDependencyResolver' Exceptionless.Core.Settings' Exceptionless.Api.ApiMappings,Exceptionless.Api.AppBuilder' Exceptionless.Api.Tests.TestBase
Exceptionless.Api,ApiMappings,0,1,0,0,1,17,1,0,0,-1,2,1,Exceptionless.Core.Models.KnownDataKeys' Exceptionless.Core.Models.Project,Exceptionless.Api.Bootstrapper
Exceptionless.Api,Startup,0,1,0,0,1,5,1,0,0,-1,1,0,Exceptionless.Api.AppBuilder,
Exceptionless.Api.Controllers,AdminController,6,5,0,0,5,95,13,0,1,0,6,0,Exceptionless.Core.Repositories.Configuration.ExceptionlessElasticConfiguration' Exceptionless.Core.Repositories.IOrganizationRepository' Exceptionless.Core.Models.Billing.BillingPlan' Exceptionless.Core.Billing.BillingManager' Exceptionless.Core.Models.BillingStatus' Exceptionless.Core.Settings,
Exceptionless.Api.Controllers,AuthController,8,24,0,0,14,552,89,0,1,0.21,16,1,Exceptionless.Core.Authentication.IDomainLoginProvider' Exceptionless.Core.Repositories.IOrganizationRepository' Exceptionless.Core.Repositories.IUserRepository' Exceptionless.Core.Repositories.ITokenRepository' Exceptionless.Core.Mail.IMailer' Exceptionless.Core.Models.User' Exceptionless.Api.Models.LoginModel' Exceptionless.Core.Settings' Exceptionless.Api.Models.SignupModel' Exceptionless.Core.Authorization.AuthorizationRoles' Exceptionless.Core.Extensions.StringExtensions' Exceptionless.Api.Utility.NakedBodyAttribute' Exceptionless.Api.Models.ChangePasswordModel' Exceptionless.Api.Models.ResetPasswordModel' Exceptionless.Api.Models.ExternalAuthInfo' Exceptionless.Core.Models.TokenType,Exceptionless.Api.Tests.Controllers.AuthControllerTests
Exceptionless.Api.Controllers,ExceptionlessApiController,5,26,3,1,14,157,44,6,0,0.92,15,0,Exceptionless.Api.Controllers.TimeInfo' Exceptionless.Api.Utility.FilterScope' Exceptionless.Core.Models.Organization' Exceptionless.Api.Utility.GetFilterScopeVisitor' Exceptionless.Core.Repositories.IOrganizationRepository' Exceptionless.Core.Repositories.IProjectRepository' Exceptionless.Core.Repositories.IStackRepository' Exceptionless.Core.Repositories.Queries.ExceptionlessSystemFilter' Exceptionless.Api.Utility.Results.StatusCodeActionResult' Exceptionless.Api.Controllers.ModelActionResults' Exceptionless.Api.Utility.Results.PermissionActionResult' Exceptionless.Api.Controllers.PermissionResult' Exceptionless.Api.Utility.Results.PlanLimitReachedActionResult' Exceptionless.Api.Utility.Results.NotImplementedActionResult' Exceptionless.Api.Utility.ExceptionlessHeaders,
Exceptionless.Api.Controllers,ModelActionResults,0,2,2,0,2,11,2,0,1,-1,1,2,Exceptionless.Api.Controllers.PermissionResult,Exceptionless.Api.Controllers.ExceptionlessApiController' Exceptionless.Api.Controllers.RepositoryApiController<TRepository;TModel;TViewModel;TNewModel;TUpdateModel>
Exceptionless.Api.Controllers,PermissionResult,2,4,4,2,4,39,4,0,0,1,0,8,,Exceptionless.Api.Controllers.ExceptionlessApiController' Exceptionless.Api.Controllers.ModelActionResults' Exceptionless.Api.Controllers.RepositoryApiController<TRepository;TModel;TViewModel;TNewModel;TUpdateModel>' Exceptionless.Api.Controllers.OrganizationController' Exceptionless.Api.Controllers.ProjectController' Exceptionless.App.Controllers.API.TokenController' Exceptionless.App.Controllers.API.WebHookController' Exceptionless.Api.Utility.Results.PermissionActionResult
Exceptionless.Api.Controllers,ReadOnlyRepositoryApiController<TRepository;TModel;TViewModel>,8,9,0,0,2,95,22,0,1,0.44,5,0,Exceptionless.Core.Queries.Validation.IQueryValidator' Exceptionless.Core.Repositories.Queries.ExceptionlessSystemFilter' Exceptionless.Api.Controllers.TimeInfo' Exceptionless.Core.Models.User' Exceptionless.Core.Models.IOwnedByOrganization,
Exceptionless.Api.Controllers,RepositoryApiController<TRepository;TModel;TViewModel;TNewModel;TUpdateModel>,0,19,0,0,4,161,44,0,0,-1,6,0,Exceptionless.Core.Queries.Validation.IQueryValidator' Exceptionless.Core.Models.IOwnedByOrganization' Exceptionless.Api.Utility.Results.PermissionActionResult' Exceptionless.Api.Controllers.PermissionResult' Exceptionless.Api.Controllers.ModelActionResults' Exceptionless.Core.Models.User,
Exceptionless.Api.Controllers,TimeInfo,0,0,3,0,0,6,0,0,0,-1,0,5,,Exceptionless.Api.Controllers.ExceptionlessApiController' Exceptionless.Api.Controllers.ReadOnlyRepositoryApiController<TRepository;TModel;TViewModel>' Exceptionless.Api.Controllers.TimeInfoExtensions' Exceptionless.Api.Controllers.EventController' Exceptionless.Api.Controllers.StackController
Exceptionless.Api.Controllers,TimeInfoExtensions,0,2,0,0,2,19,4,0,0,-1,1,0,Exceptionless.Api.Controllers.TimeInfo,
Exceptionless.Api.Controllers,WorkInProgressResult,0,2,1,0,2,9,2,1,0,-1,0,0,,
Exceptionless.Api.Controllers,EventController,10,26,0,0,22,823,90,0,0,0.12,26,1,Exceptionless.Core.Repositories.IOrganizationRepository' Exceptionless.Core.Repositories.IProjectRepository' Exceptionless.Core.Repositories.IStackRepository' Exceptionless.Core.Plugins.Formatting.FormattingPluginManager' Exceptionless.Core.Repositories.Configuration.Alias' Exceptionless.Core.Repositories.Configuration.EventIndexType' Exceptionless.Core.Repositories.IEventRepository' Exceptionless.Core.Queries.Validation.PersistentEventQueryValidator' Exceptionless.Api.Controllers.TimeInfo' Exceptionless.Core.Repositories.Queries.ExceptionlessSystemFilter' Exceptionless.Api.Utility.Results.PlanLimitReachedActionResult' Exceptionless.Core.Queries.Validation.IQueryValidator' Exceptionless.Core.Models.SummaryData' Exceptionless.Core.Models.User' Exceptionless.Core.Models.EventSummaryModel' Exceptionless.Core.Models.KnownTypes' Exceptionless.Core.Models.Event' Exceptionless.Core.Models.Data.UserDescription' Exceptionless.Core.Settings' Exceptionless.Core.Geo.GeoResult' Exceptionless.Core.Models.KnownKeys' Exceptionless.Core.Models.SettingsDictionary' Exceptionless.Core.Models.TagSet' Exceptionless.Api.Utility.UserAgentAttribute' Exceptionless.Api.Utility.QueryStringParametersAttribute' Exceptionless.Api.Utility.NakedBodyAttribute,Exceptionless.Api.Tests.Controllers.EventControllerTests
