Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ResourceProfileService,0,5,0,0,3,116,16,0,1,0,1,1
LayerViewContext,1,5,0,1,4,33,6,0,1,0,2,2
DirectoryService,0,2,0,0,1,43,6,0,1,0,3,1
IncidentCommandService,1,2,0,0,1,34,4,0,1,0.5,2,1
IncidentCommandStructure,1,15,0,1,13,172,32,0,1,0,2,3
IncidentDigest,7,6,0,7,1,79,17,0,0,0.86,1,3
IncidentManagementService,2,8,0,0,3,241,27,0,1,0.69,9,1
MapService,1,3,0,0,2,58,7,0,1,0.67,4,1
MapViewContext,1,6,0,1,5,42,8,0,1,0,2,3
NotificationService,0,4,0,0,3,36,6,0,1,0,2,1
ResourceInstance,2,0,0,2,0,5,0,0,0,0,0,4
ResourceInstanceService,0,5,0,0,3,110,15,0,1,0,1,1
SpatialIncident,0,1,8,0,1,39,1,0,0,0,0,2
WorkProduct,9,18,0,3,12,177,35,4,0,0.86,1,11
Incident,24,25,0,10,18,309,46,0,0,0.9,6,2
Program,12,17,0,0,0,410,48,0,0,0,17,0
ServiceProxy,25,6,2,25,2,123,12,8,0,0,0,13
WorkProductService,0,5,0,0,4,103,12,0,1,0,1,5
Feature,7,9,0,7,4,73,10,0,1,0,3,1
PointBufferGeometry,3,3,3,0,2,50,6,0,0,0.33,3,1
PointGeometryClass,0,1,2,0,1,16,1,0,0,0,0,2
PolygonGeometry,1,4,0,0,4,42,8,0,0,0.25,2,1
WorkProductUtilities,0,13,0,0,13,165,30,0,0,0,2,4
