Implementation smell,Namespace,Class,File,Method,Description
Magic Number,SilentOrbit.Code,CodeWriter,C:\repos\hultqvist_ProtoBuf\CodeWriter\Code\CodeWriter.cs,Summary,The following statement contains a magic number: prefix = prefix.Substring(0' prefix.Length - 4);
Magic Number,SilentOrbit.Code,CodeWriter,C:\repos\hultqvist_ProtoBuf\CodeWriter\Code\CodeWriter.cs,SummaryParam,The following statement contains a magic number: prefix = prefix.Substring(0' prefix.Length - 4);
