Architecture smell,Project,Namespace,Cause
Unstable Dependency,CMContrib.SL5,Caliburn.Micro.Contrib,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Caliburn.Micro.Contrib.Filters' Caliburn.Micro.Contrib.Helper
Unstable Dependency,CMContrib.SL5,Caliburn.Micro.Contrib.Decorators,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Caliburn.Micro.Contrib
Unstable Dependency,CMContrib.SL5,Caliburn.Micro.Contrib.Results,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Caliburn.Micro.Contrib
Feature Concentration,CMContrib.SL5,Caliburn.Micro.Contrib,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ButtonEx]' [DialogCloser]' [DynamicClass' ClassFactory' DynamicProperty' DynamicExpression' Signature' ExpressionParser' Res' DynamicOrdering' ParseException]' [ActionExecutionContextExtensions]' [DialogExtensions]' [ResultExtensions]' [FrameworkExtensions]' [IBlockingQueue' BlockingQueue' ResultExecutionThread' ResultSynchronizationContext' ResultExecutionTask]' [IBusyIndicator]' [Localizer]' [MessageSyntaxes]' [SingleResultEnumerator]. LCC (Lack of Component Cohesion) = 0.5
Feature Concentration,CMContrib.SL5,Caliburn.Micro.Contrib.Results,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BusyResult' BusyResultBase' IBusyResult]' [ConductResult' OpenResultBase' IOpenResult]' [DelegateResult]' [DialogResult]. LCC (Lack of Component Cohesion) = 0.5
