Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Troglodyte.MsBuild,CssBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\CssBuildAssetPackager.cs,Execute,The length of the statement  "			arg_9E_1 = FileMatchers.Whitelist (Enumerable.ToList<string> (Enumerable.Select<ITaskItem' string> (CompressionOptionsDataUriWhitelist' (ITaskItem ti) => ti.ItemSpec))); " is 169.
Long Statement,Troglodyte.MsBuild,CssBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\CssBuildAssetPackager.cs,Execute,The length of the statement  "	cssCompressionOptions.GetCdnImagePath = CdnImagePath.AllIfEnabled (CompressionOptionsUseCdn' this.CompressionOptionsCdnPrefix); " is 127.
Long Statement,Troglodyte.MsBuild,CssBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\CssBuildAssetPackager.cs,Execute,The length of the statement  "		Log.LogMessage ("CssBuildPackager: packaging " + base.PackageName + ((Variant == null) ? "" : ("(" + Variant + ")"))' new object[0]); " is 133.
Long Statement,Troglodyte.MsBuild,CssBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\CssBuildAssetPackager.cs,Execute,The length of the statement  "			Log.LogMessage ("CssBuildPackager: packaging " + current.Name + ((Variant == null) ? "" : ("(" + Variant + ")"))' new object[0]); " is 129.
Long Statement,Troglodyte.MsBuild,JsBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\JsBuildAssetPackager.cs,Execute,The length of the statement  "		Log.LogMessage ("JsBuildPackager: packaging " + PackageName + ((Variant == null) ? "" : ("(" + Variant + ")"))' new object[0]); " is 127.
Long Statement,Troglodyte.MsBuild,JsBuildAssetPackager,C:\repos\rplan_Troglodyte\Troglodyte.MsBuild\JsBuildAssetPackager.cs,Execute,The length of the statement  "			Log.LogMessage ("JsBuildPackager: packaging " + current.Name + ((Variant == null) ? "" : ("(" + Variant + ")"))' new object[0]); " is 128.
