Implementation smell,Namespace,Class,File,Method,Description
Long Identifier,LogSearchShipper,LogSearchShipperService,D:\research\architectureSmells\repos\cityindex_LogSearchShipper\src\LogSearchShipper\Program.cs,,The length of the parameter _LogSearchShipperProcessManager is 31.
Magic Number,LogSearchShipper.Log4net,DefaultFileAppender,D:\research\architectureSmells\repos\cityindex_LogSearchShipper\src\LogSearchShipper\Log4net\DefaultFileAppender.cs,DefaultFileAppender,The following statement contains a magic number: MaxSizeRollBackups = 2;
