Implementation smell,Namespace,Class,File,Method,Description
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: satBrightIndicatorView.Frame = new RectangleF (pos2.X - satBrightIndicatorSize.Width / 2' pos2.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,ViewDidLoad,The following statement contains a magic number: satBrightIndicatorView.Frame = new RectangleF (pos2.X - satBrightIndicatorSize.Width / 2' pos2.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionSatBrightIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	PointF pos = new PointF (satbrightview.saturation * satbrightview.Frame.Size.Width' satbrightview.Frame.Size.Height - (satbrightview.brightness * satbrightview.Frame.Size.Height));  	satBrightIndicatorView.Frame = new RectangleF (pos.X - satBrightIndicatorSize.Width / 2' pos.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  }' delegate () {  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionSatBrightIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	PointF pos = new PointF (satbrightview.saturation * satbrightview.Frame.Size.Width' satbrightview.Frame.Size.Height - (satbrightview.brightness * satbrightview.Frame.Size.Height));  	satBrightIndicatorView.Frame = new RectangleF (pos.X - satBrightIndicatorSize.Width / 2' pos.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  }' delegate () {  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionSatBrightIndicatorView,The following statement contains a magic number: satBrightIndicatorView.Frame = new RectangleF (pos.X - satBrightIndicatorSize.Width / 2' pos.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionSatBrightIndicatorView,The following statement contains a magic number: satBrightIndicatorView.Frame = new RectangleF (pos.X - satBrightIndicatorSize.Width / 2' pos.Y - satBrightIndicatorSize.Height / 2' satBrightIndicatorSize.Width' satBrightIndicatorSize.Height);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	float pos = huewView.Frame.Width * huewView.Hue;  	huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  }' delegate () {  	huewIndicatorView.Hidden = false;  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	float pos = huewView.Frame.Width * huewView.Hue;  	huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  }' delegate () {  	huewIndicatorView.Hidden = false;  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	float pos = huewView.Frame.Width * huewView.Hue;  	huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  }' delegate () {  	huewIndicatorView.Hidden = false;  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: UIView.Animate (0.3f' 0f' UIViewAnimationOptions.AllowUserInteraction' delegate () {  	float pos = huewView.Frame.Width * huewView.Hue;  	huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  }' delegate () {  	huewIndicatorView.Hidden = false;  });  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,ColorPickerViewController,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\ColorPickerViewController.cs,PositionHueIndicatorView,The following statement contains a magic number: huewIndicatorView.Frame = new RectangleF (pos - 10' huewView.Bounds.Y - 2' 20' huewView.Bounds.Height + 2);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.SetShadow (new SizeF (0' 0)' 4);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.MoveTo (pos - (indicatorLength / 2)' -1);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.AddLineToPoint (pos + (indicatorLength / 2)' -1);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.AddLineToPoint (pos - (indicatorLength / 2)' -1);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.MoveTo (pos - (indicatorLength / 2)' rect.Size.Height + 1);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.AddLineToPoint (pos + (indicatorLength / 2)' rect.Size.Height + 1);  
Magic Number,AdvancedColorPicker,HueIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\HueIndicatorView.cs,Draw,The following statement contains a magic number: context.AddLineToPoint (pos - (indicatorLength / 2)' rect.Size.Height + 1);  
Magic Number,AdvancedColorPicker,SatBrightIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\SatBrightIndicatorView.cs,Draw,The following statement contains a magic number: context.AddEllipseInRect (drawRect.Inset (4' 4));  
Magic Number,AdvancedColorPicker,SatBrightIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\SatBrightIndicatorView.cs,Draw,The following statement contains a magic number: context.AddEllipseInRect (drawRect.Inset (4' 4));  
Magic Number,AdvancedColorPicker,SatBrightIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\SatBrightIndicatorView.cs,Draw,The following statement contains a magic number: context.SetShadow (new SizeF (1' 2)' 4);  
Magic Number,AdvancedColorPicker,SatBrightIndicatorView,C:\repos\YiannisBourkelis_AdvancedColorPicker\AdvancedColorPicker\SatBrightIndicatorView.cs,Draw,The following statement contains a magic number: context.SetShadow (new SizeF (1' 2)' 4);  
