Method,LOC,CC,PC
IChecksum:Reset,0,1,0
IChecksum:Update,0,1,1
IChecksum:Update,0,1,1
IChecksum:Update,0,1,3
Adler32:Adler32,3,1,0
Adler32:Reset,3,1,0
Adler32:Update,11,1,1
Adler32:Update,6,2,1
Adler32:Update,60,9,3
Crc32:ComputeCrc32,3,1,2
Crc32:Reset,3,1,0
Crc32:Update,5,1,1
Crc32:Update,7,2,1
Crc32:Update,25,5,3
StrangeCRC:StrangeCRC,3,1,0
StrangeCRC:Reset,3,1,0
StrangeCRC:Update,7,2,1
StrangeCRC:Update,7,2,1
StrangeCRC:Update,30,6,3
ZipEntry:ZipEntry,2,1,1
ZipEntry:ZipEntry,2,1,2
ZipEntry:ZipEntry,17,4,4
ZipEntry:ZipEntry,24,3,1
ZipEntry:HasDosAttributes,11,3,1
ZipEntry:ForceZip64,3,1,0
ZipEntry:IsZip64Forced,3,1,0
ZipEntry:ProcessExtraData,66,12,1
ZipEntry:IsCompressionMethodSupported,3,1,0
ZipEntry:Clone,9,2,0
ZipEntry:ToString,3,1,0
ZipEntry:IsCompressionMethodSupported,5,1,1
ZipEntry:CleanName,17,4,1
ZipInputStream:ZipInputStream,3,1,1
ZipInputStream:GetNextEntry,105,12,0
ZipInputStream:ReadDataDescriptor,17,3,0
ZipInputStream:CompleteCloseEntry,18,4,1
ZipInputStream:CloseEntry,39,7,0
ZipInputStream:ReadByte,7,2,0
ZipInputStream:ReadingNotAvailable,3,1,3
ZipInputStream:ReadingNotSupported,3,1,3
ZipInputStream:InitialRead,45,7,3
ZipInputStream:Read,23,5,3
ZipInputStream:BodyRead,63,7,3
ZipInputStream:Close,6,1,0
ZipOutputStream:ZipOutputStream,2,1,1
ZipOutputStream:SetComment,8,2,1
ZipOutputStream:SetLevel,4,1,1
ZipOutputStream:GetLevel,3,1,0
ZipOutputStream:WriteLeShort,6,1,1
ZipOutputStream:WriteLeInt,6,1,1
ZipOutputStream:WriteLeLong,6,1,1
ZipOutputStream:PutNextEntry,189,30,1
ZipOutputStream:CloseEntry,78,12,0
ZipOutputStream:WriteEncryptionHeader,13,1,1
ZipOutputStream:Write,44,7,3
ZipOutputStream:CopyAndEncrypt,13,2,3
ZipOutputStream:Finish,113,17,0
ZipConstants:ConvertToString,7,2,2
ZipConstants:ConvertToString,6,2,1
ZipConstants:ConvertToStringExt,12,3,3
ZipConstants:ConvertToStringExt,12,3,2
ZipConstants:ConvertToArray,7,2,1
ZipConstants:ConvertToArray,11,3,2
ZipConstants:ZipConstants,3,1,0
KeysRequiredEventArgs:KeysRequiredEventArgs,3,1,1
KeysRequiredEventArgs:KeysRequiredEventArgs,4,1,2
TestStatus:TestStatus,3,1,1
TestStatus:AddError,4,1,0
TestStatus:SetOperation,3,1,1
TestStatus:SetEntry,5,1,1
TestStatus:SetBytesTested,3,1,1
ZipFile:OnKeysRequired,7,2,1
ZipFile:ZipFile,13,1,1
ZipFile:ZipFile,19,3,1
ZipFile:ZipFile,23,4,1
ZipFile:ZipFile,4,1,0
ZipFile:Close,4,1,0
ZipFile:Create,12,2,1
ZipFile:Create,14,4,1
ZipFile:GetEnumerator,7,2,0
ZipFile:FindEntry,13,4,2
ZipFile:GetEntry,8,2,1
ZipFile:GetInputStream,17,5,1
ZipFile:GetInputStream,31,5,1
ZipFile:TestArchive,3,1,1
ZipFile:TestArchive,99,18,3
ZipFile:TestLocalHeader,178,1,2
ZipFile:BeginUpdate,29,6,2
ZipFile:BeginUpdate,3,1,1
ZipFile:BeginUpdate,8,2,0
ZipFile:CommitUpdate,26,2,0
ZipFile:AbortUpdate,3,1,0
ZipFile:SetComment,11,2,1
ZipFile:AddUpdate,16,3,1
ZipFile:Add,14,3,3
ZipFile:Add,13,3,2
ZipFile:Add,7,2,1
ZipFile:Add,7,2,2
ZipFile:Add,9,2,3
ZipFile:Add,10,2,4
ZipFile:Add,10,3,1
ZipFile:AddDirectory,8,2,1
ZipFile:Delete,15,2,1
ZipFile:Delete,12,2,1
ZipFile:WriteLEShort,4,1,1
ZipFile:WriteLEUshort,4,1,1
ZipFile:WriteLEInt,4,1,1
ZipFile:WriteLEUint,4,1,1
ZipFile:WriteLeLong,4,1,1
ZipFile:WriteLEUlong,4,1,1
ZipFile:WriteLocalEntryHeader,97,15,1
ZipFile:WriteCentralDirectoryHeader,99,16,1
ZipFile:PostUpdateCleanup,9,2,0
ZipFile:GetTransformedFileName,5,1,1
ZipFile:GetTransformedDirectoryName,5,1,1
ZipFile:GetBuffer,6,2,0
ZipFile:CopyDescriptorBytes,17,4,3
ZipFile:CopyBytes,33,4,5
ZipFile:GetDescriptorSize,10,3,1
ZipFile:CopyDescriptorBytesDirect,19,3,4
ZipFile:CopyEntryDataDirect,37,3,5
ZipFile:FindExistingUpdate,21,2,1
ZipFile:FindExistingUpdate,19,2,1
ZipFile:GetOutputStream,23,3,1
ZipFile:AddEntry,40,4,2
ZipFile:ModifyEntry,14,2,2
ZipFile:CopyEntryDirect,32,4,3
ZipFile:CopyEntry,14,2,2
ZipFile:Reopen,8,2,1
ZipFile:Reopen,6,2,0
ZipFile:UpdateCommentOnly,48,3,0
ZipFile:RunUpdates,126,15,0
ZipFile:CheckUpdating,5,2,0
ZipFile:Dispose,3,1,0
ZipFile:DisposeInternal,11,3,1
ZipFile:Dispose,3,1,1
ZipFile:ReadLEUshort,12,3,0
ZipFile:ReadLEUint,3,1,0
ZipFile:ReadLEUlong,3,1,0
ZipFile:LocateBlockWithSignature,5,1,4
ZipFile:ReadEntries,147,14,0
ZipFile:LocateEntry,3,1,1
ZipFile:CreateAndInitDecryptionStream,17,3,2
ZipFile:CreateAndInitEncryptionStream,22,4,2
ZipFile:CheckClassicPassword,7,2,2
ZipFile:WriteEncryptionHeader,7,1,2
UpdateComparer:Compare,34,3,2
ZipUpdate:ZipUpdate,5,1,2
ZipUpdate:ZipUpdate,6,1,3
ZipUpdate:ZipUpdate,3,1,2
ZipUpdate:ZipUpdate,6,1,3
ZipUpdate:ZipUpdate,5,1,2
ZipUpdate:ZipUpdate,8,1,2
ZipUpdate:ZipUpdate,4,1,2
ZipUpdate:ZipUpdate,3,1,1
ZipUpdate:GetSource,7,2,0
ZipString:ZipString,4,1,1
ZipString:ZipString,3,1,1
ZipString:Reset,8,2,0
ZipString:MakeTextAvailable,5,2,0
ZipString:MakeBytesAvailable,5,2,0
ZipEntryEnumerator:ZipEntryEnumerator,3,1,1
ZipEntryEnumerator:Reset,3,1,0
ZipEntryEnumerator:MoveNext,3,1,0
UncompressedStream:UncompressedStream,3,1,1
UncompressedStream:Close,3,1,0
UncompressedStream:Flush,3,1,0
UncompressedStream:Read,3,1,3
UncompressedStream:Seek,3,1,2
UncompressedStream:SetLength,2,1,1
UncompressedStream:Write,3,1,3
PartialInputStream:PartialInputStream,5,1,3
PartialInputStream:SkipBytes,16,3,1
PartialInputStream:ReadByte,11,2,0
PartialInputStream:Close,3,1,0
PartialInputStream:Read,17,3,3
IStaticDataSource:GetSource,0,1,0
