Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BottleArgValue,0,1,2,0,1,23,1,0,0,0,0,1
BottleArgValueCollection,0,1,0,0,1,15,1,0,0,0,0,1
Datacontext,2,1,5,0,1,66,1,0,0,1,2,2
Bottle,4,1,5,0,1,66,1,0,0,1,2,3
BottleArg,0,1,7,0,1,53,1,0,0,0,0,1
BottleArgCollection,0,0,0,0,0,11,0,0,0,0,0,1
BottleCollection,0,0,0,0,0,11,0,0,0,0,0,2
IProjectsProvider,0,0,1,0,0,7,0,1,0,0,0,0
Layer,2,1,4,0,1,49,1,0,0,1,2,3
LayerCollection,0,0,0,0,0,15,0,0,0,0,0,2
LayerScope,1,1,2,0,1,29,1,0,0,1,0,1
LayerScopeBindable,0,0,2,0,0,11,0,0,0,0,0,2
LayerScopeCollection,0,1,0,0,1,18,1,0,0,0,0,1
ProjectsProvider,0,0,1,0,0,11,0,0,0,0,0,1
DebugProjectProvider,1,0,1,0,0,16,0,0,1,0,0,0
Workspace,5,1,6,0,1,69,1,0,0,1,2,6
BottleManager,2,5,0,2,5,62,11,0,0,0,4,1
WorkspaceManager,2,7,0,2,6,125,21,0,0,0,11,1
