Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Common' JinianNet.JNTemplate,JinianNet.JNTemplate.Common.ExpressionEvaluator' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Common' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Common.ExpressionEvaluator' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Common' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Common.ExpressionEvaluator' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Common' JinianNet.JNTemplate' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Common.ExpressionEvaluator' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Configuration' JinianNet.JNTemplate,JinianNet.JNTemplate.Configuration.EngineConfig' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Configuration' JinianNet.JNTemplate' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Configuration.EngineConfig' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Configuration' JinianNet.JNTemplate' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Configuration.EngineConfig' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Dynamic,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Dynamic' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate,JinianNet.JNTemplate.Dynamic.ReflectionProvider' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Dynamic,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Dynamic' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Dynamic.ReflectionProvider' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender
Cyclic Dependency,JinianNet.JNTemplate_core,JinianNet.JNTemplate.Dynamic,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: JinianNet.JNTemplate.Dynamic' JinianNet.JNTemplate.Parser.Node' JinianNet.JNTemplate' JinianNet.JNTemplate.Parser' JinianNet.JNTemplate,JinianNet.JNTemplate.Dynamic.ReflectionProvider' JinianNet.JNTemplate.Parser.Node.BlockTag' JinianNet.JNTemplate.Parser.Node.ExpressionTag' JinianNet.JNTemplate.Parser.Node.ForeachTag' JinianNet.JNTemplate.Parser.Node.SetTag' JinianNet.JNTemplate.Engine' JinianNet.JNTemplate.TemplateRender' JinianNet.JNTemplate.Parser.BooleanParser' JinianNet.JNTemplate.Parser.ComplexParser' JinianNet.JNTemplate.Parser.EleseParser
