Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.Helpers,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.UI' SteveCadwallader.CodeMaid.Helpers,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid.UI' SteveCadwallader.CodeMaid.Helpers,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.UI' SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid.UI' SteveCadwallader.CodeMaid.Helpers,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper,SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Helpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Helpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Helpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage,SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper' SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Integration.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Integration.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.Logic.Cleaning,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Logic.Cleaning.FileHeaderLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.RemoveRegionLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.CodeCleanupAvailabilityLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.CodeCleanupManager,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.Logic.Cleaning.FileHeaderLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.RemoveRegionLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.CodeCleanupAvailabilityLogic' SteveCadwallader.CodeMaid.Logic.Cleaning.CodeCleanupManager
Cyclic Dependency,CodeMaid,SteveCadwallader.CodeMaid.Integration.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SteveCadwallader.CodeMaid.Integration.Commands' SteveCadwallader.CodeMaid' SteveCadwallader.CodeMaid.UI' SteveCadwallader.CodeMaid.Helpers' SteveCadwallader.CodeMaid,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper,SteveCadwallader.CodeMaid.Integration.Commands.RemoveRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.SortLinesCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeContextInsertRegionCommand' SteveCadwallader.CodeMaid.Integration.Commands.AboutCommand' SteveCadwallader.CodeMaid.Integration.Commands.BaseCommand' SteveCadwallader.CodeMaid.Integration.Commands.CleanupAllCodeCommand' SteveCadwallader.CodeMaid.Integration.Commands.OptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.CommentFormatCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeOptionsCommand' SteveCadwallader.CodeMaid.Integration.Commands.SpadeSortOrderAlphaCommand' SteveCadwallader.CodeMaid.CodeMaidPackage' SteveCadwallader.CodeMaid.UI.ListBoxReorderBehavior' SteveCadwallader.CodeMaid.UI.ThemeManager' SteveCadwallader.CodeMaid.Helpers.ActiveDocumentRestorer' SteveCadwallader.CodeMaid.Helpers.MemberTypeSetting' SteveCadwallader.CodeMaid.Helpers.MemberTypeSettingHelper
