Namespace,Type,Method,LOC,CC,PC
Conference.Web.Public,WebRole,OnStart,52,5,0
Conference.Web.Public,AppRoutes,RegisterRoutes,63,1,1
Conference.Web.Public,ConferenceTenantController,ConferenceTenantController,3,1,1
Conference.Web.Public,ConferenceTenantController,OnActionExecuting,8,2,1
Conference.Web.Public,ConferenceTenantController,OnResultExecuting,7,2,1
Conference.Web.Public,DatabaseSetup,Initialize,6,1,0
Conference.Web.Public,MvcApplication,OnCreateContainer,50,2,1
Conference.Web.Public,MvcApplication,OnStart,9,2,0
Conference.Web.Public,MvcApplication,OnStop,3,1,0
Conference.Web.Public,MvcApplication,RegisterGlobalFilters,4,1,1
Conference.Web.Public,MvcApplication,Application_Start,25,2,0
Conference.Web.Public,MvcApplication,Application_Stop,4,1,0
Conference.Web.Public,MvcApplication,CreateContainer,23,1,0
Conference.Web.Public,MvcApplication,OnCreateContainer,0,1,1
Conference.Web.Public,MvcApplication,OnStart,0,1,0
Conference.Web.Public,MvcApplication,OnStop,0,1,0
Conference.Web.Public,PublisherProcessorAdapter,PublisherProcessorAdapter,4,1,1
Conference.Web.Public,PublisherProcessorAdapter,Start,3,1,0
Conference.Web.Public,PublisherProcessorAdapter,Stop,3,1,0
Conference.Web.Public,PublisherProcessorAdapter,Dispose,3,1,0
Conference.Web.Public,DateTimeExtensions,ToEpochMilliseconds,7,2,1
Conference.Web.Public.Areas.ThirdPartyProcessor.Controllers,ThirdPartyProcessorPaymentController,Pay,7,1,4
Conference.Web.Public.Areas.ThirdPartyProcessor.Controllers,ThirdPartyProcessorPaymentController,Pay,12,2,3
Conference.Web.Public.Areas.ThirdPartyProcessor,ThirdPartyProcessorAreaRegistration,RegisterArea,6,1,1
Conference.Web.Public.Controllers,ConferenceController,ConferenceController,3,1,1
Conference.Web.Public.Controllers,ConferenceController,Display,6,1,1
Conference.Web.Public.Controllers,DefaultController,DefaultController,3,1,1
Conference.Web.Public.Controllers,DefaultController,Index,3,1,0
Conference.Web.Public.Controllers,OrderController,OrderController,3,1,0
Conference.Web.Public.Controllers,OrderController,OrderController,4,1,3
Conference.Web.Public.Controllers,OrderController,Display,6,2,1
Conference.Web.Public.Controllers,OrderController,AssignSeatsForOrder,8,2,1
Conference.Web.Public.Controllers,OrderController,AssignSeats,6,2,1
Conference.Web.Public.Controllers,OrderController,AssignSeats,32,3,2
Conference.Web.Public.Controllers,OrderController,Find,3,1,0
Conference.Web.Public.Controllers,OrderController,Find,9,2,2
Conference.Web.Public.Controllers,PaymentController,PaymentController,4,1,2
Conference.Web.Public.Controllers,PaymentController,ThirdPartyProcessorPayment,24,2,4
Conference.Web.Public.Controllers,PaymentController,ThirdPartyProcessorPaymentAccepted,4,1,3
Conference.Web.Public.Controllers,PaymentController,ThirdPartyProcessorPaymentRejected,4,1,3
Conference.Web.Public.Controllers,PaymentController,WaitUntilAvailable,13,3,1
Conference.Web.Public.Controllers,RegistrationController,RegistrationController,4,1,3
Conference.Web.Public.Controllers,RegistrationController,StartRegistration,37,2,1
Conference.Web.Public.Controllers,RegistrationController,StartRegistration,42,7,2
Conference.Web.Public.Controllers,RegistrationController,SpecifyRegistrantAndPaymentDetails,25,1,2
Conference.Web.Public.Controllers,RegistrationController,SpecifyRegistrantAndPaymentDetails,9,2,3
Conference.Web.Public.Controllers,RegistrationController,StartPayment,42,1,3
Conference.Web.Public.Controllers,RegistrationController,ShowExpiredOrder,3,1,1
Conference.Web.Public.Controllers,RegistrationController,ThankYou,4,1,1
Conference.Web.Public.Controllers,RegistrationController,CompleteRegistrationWithThirdPartyProcessorPayment,16,1,2
Conference.Web.Public.Controllers,RegistrationController,CreatePaymentCommand,15,1,1
Conference.Web.Public.Controllers,RegistrationController,CompleteRegistrationWithoutPayment,5,1,1
Conference.Web.Public.Controllers,RegistrationController,CreateViewModel,21,1,0
Conference.Web.Public.Controllers,RegistrationController,UpdateViewModel,14,2,2
Conference.Web.Public.Controllers,RegistrationController,WaitUntilSeatsAreConfirmed,8,1,2
Conference.Web.Public.Controllers,RegistrationController,WaitUntilOrderIsPriced,8,1,2
Conference.Web.Public.Models,OrderViewModel,OrderViewModel,3,1,0
Conference.Web.Utils,MaintenanceModeAttribute,OnActionExecuting,10,2,1
