Design smell,Namespace,Class,File,Cause
Imperative Abstraction,BoneSkinDemo,MainViewModel,C:\repos\helix-toolkit_helix-toolkit\Source\Examples\WPF.SharpDX\BoneSkinDemo\MainViewModel.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: SetupCameraBindings
Unutilized Abstraction,BoneSkinDemo,MainViewModel,C:\repos\helix-toolkit_helix-toolkit\Source\Examples\WPF.SharpDX\BoneSkinDemo\MainViewModel.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,BoneSkinDemo,MainWindow,C:\repos\helix-toolkit_helix-toolkit\Source\Examples\WPF.SharpDX\BoneSkinDemo\MainWindow.xaml.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,BoneSkinDemo.Properties,Settings,C:\repos\helix-toolkit_helix-toolkit\Source\Examples\WPF.SharpDX\BoneSkinDemo\Properties\Settings.Designer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Default' defaultInstance
Broken Hierarchy,BoneSkinDemo,MainViewModel,C:\repos\helix-toolkit_helix-toolkit\Source\Examples\WPF.SharpDX\BoneSkinDemo\MainViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DemoCore.BaseViewModel
