Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
DepthSensorDemo,App,0,2,0,0,2,30,2,0,0,-1,0,0,,
DepthSensorDemo,MainWindow,12,18,3,0,1,308,32,0,0,0.39,1,0,HelixToolkit.Wpf.ObjExporter,
