Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EnumerableUtils,0,1,0,0,1,14,1,0,0,0,0,0
ODataQueryBuilder,5,7,0,0,6,63,11,0,0,0.71,0,0
StringUtils,0,2,0,0,2,26,4,0,0,0,0,0
