Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SignalR.EventAggregatorProxy.Owin,EventScriptMiddleware<TEvent>,C:\repos\AndersMalmgren_SignalR.EventAggregatorProxy\SignalR.EventAggregatorProxy.SystemWeb\Owin\EventScriptMiddleware.cs,RenderScript,The length of the statement  "            var definitons = types.Select(t => new { @namespace = t.Namespace' name = t.GetNameWihoutGenerics()' generic = t.ContainsGenericParameters }); " is 142.
Magic Number,SignalR.EventAggregatorProxy.Owin,EventScriptMiddleware<TEvent>,C:\repos\AndersMalmgren_SignalR.EventAggregatorProxy\SignalR.EventAggregatorProxy.SystemWeb\Owin\EventScriptMiddleware.cs,Invoke,The following statement contains a magic number: response.StatusCode = 200;
Magic Number,SignalR.EventAggregatorProxy.Owin,EventScriptMiddleware<TEvent>,C:\repos\AndersMalmgren_SignalR.EventAggregatorProxy\SignalR.EventAggregatorProxy.SystemWeb\Owin\EventScriptMiddleware.cs,Invoke,The following statement contains a magic number: if (ClientCached(context.Request' scriptBuildDate))              {                  response.StatusCode = 304;                  response.Headers["Content-Length"] = "0";                  response.Body.Close();                  response.Body = Stream.Null;                    return Task.FromResult<Object>(null);              }
