Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Mantle.Logging.MessagingAdapter,MessagingLogAdapter,D:\newReposJune17\caseywatson_Mantle\v0\Mantle\Mantle.Logging.MessagingAdapter\MessagingLogAdapter.cs,Configure,The length of the statement  "		throw new ArgumentException (String.Format ("The specified endpoint [{0}] was not found."' logEndpointName)' "logEndpointName"); " is 128.
Long Statement,Mantle.Logging.MessagingAdapter,MessagingLogAdapterModule,D:\newReposJune17\caseywatson_Mantle\v0\Mantle\Mantle.Logging.MessagingAdapter\MessagingLogAdapterModule.cs,Load,The length of the statement  "	Bind<ILogAdapter> ().To<MessagingLogAdapter> ().InTransientScope ().OnActivation (c => c.Configure ("Enter the name of the log publishing endpoint here.")); " is 156.
