Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Mantle.DictionaryStorage.Redis.Clients,RedisDictionaryStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.DictionaryStorage.Redis\Clients\RedisDictionaryStorageClient.cs,InsertOrUpdateDictionaryStorageEntities,The length of the statement  "		var hashEntries = dsEntityGroup.Select (e => new HashEntry (e.EntityId' JsonConvert.SerializeObject (e.Entity))).ToArray (); " is 124.
Long Statement,Mantle.DictionaryStorage.Redis.Clients,RedisDictionaryStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.DictionaryStorage.Redis\Clients\RedisDictionaryStorageClient.cs,InsertOrUpdateDictionaryStorageEntity,The length of the statement  "	transientFaultStrategy.Try (() => Database.HashSet (entity.PartitionId' entity.EntityId' JsonConvert.SerializeObject (entity.Entity))); " is 135.
Long Statement,Mantle.DictionaryStorage.Redis.Clients,RedisDictionaryStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.DictionaryStorage.Redis\Clients\RedisDictionaryStorageClient.cs,LoadAllDictionaryStorageEntities,The length of the statement  "		yield return new DictionaryStorageEntity<T> (hashEntry.Name' partitionId' JsonConvert.DeserializeObject<T> (hashEntry.Value)); " is 126.
Long Statement,Mantle.DictionaryStorage.Redis.Clients,RedisDictionaryStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.DictionaryStorage.Redis\Clients\RedisDictionaryStorageClient.cs,ResetPartitionExpiration,The length of the statement  "	transientFaultStrategy.Try (() => Database.KeyExpire (partitionId' ExpirationTimeSpan.Value' CommandFlags.FireAndForget)); " is 122.
Long Statement,Mantle.DictionaryStorage.Redis.Clients,RedisDictionaryStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.DictionaryStorage.Redis\Clients\RedisDictionaryStorageClient.cs,GetConnectionMultiplexer,The length of the statement  "	return connectionMultiplexer = connectionMultiplexer ?? transientFaultStrategy.Try (() => StackExchange.Redis.ConnectionMultiplexer.Connect (RedisConnectionString)); " is 165.
