Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Mantle.BlobStorage.Aws.Clients,AwsS3BlobStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.BlobStorage.Aws\Clients\AwsS3BlobStorageClient.cs,BlobExists,The length of the statement  "	return transientFaultStrategy.Try (() => AmazonS3Client.ListObjects (BucketName' blobName).S3Objects.Any (o => o.Key == blobName)); " is 131.
Long Statement,Mantle.BlobStorage.Aws.Clients,AwsS3BlobStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.BlobStorage.Aws\Clients\AwsS3BlobStorageClient.cs,DoesBucketExist,The length of the statement  "	return transientFaultStrategy.Try (() => (amazonS3Client ?? AmazonS3Client).ListBuckets ().Buckets.Any (b => b.BucketName == BucketName)); " is 138.
Long Statement,Mantle.BlobStorage.Aws.Clients,AwsS3BlobStorageClient,D:\newReposJune17\caseywatson_Mantle\v1\Mantle\Mantle.BlobStorage.Aws\Clients\AwsS3BlobStorageClient.cs,GetAmazonS3Client,The length of the statement  "		amazonS3Client = transientFaultStrategy.Try (() => new AmazonS3Client (AwsAccessKeyId' AwsSecretAccessKey' regionEndpoint)); " is 124.
