Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CruiseControl.Console,Program,F:\newReposMay17\ccnet_CruiseControl.NET\Playground\CruiseControl.Console\Program.cs,Main,The length of the statement  "	host = domain.CreateInstanceAndUnwrap (Assembly.GetExecutingAssembly ().FullName' typeof(ApplicationHost).FullName) as ApplicationHost; " is 135.
Long Statement,CruiseControl.Console,Program,F:\newReposMay17\ccnet_CruiseControl.NET\Playground\CruiseControl.Console\Program.cs,CreateDomain,The length of the statement  "	var domain = AppDomain.CreateDomain ("CruiseControl.Net"' null' AppDomain.CurrentDomain.BaseDirectory' AppDomain.CurrentDomain.RelativeSearchPath' shadowCopy); " is 159.
