Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Communications,ThoughtWorks.CruiseControl.Remote,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote.Messages,ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse,ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse
Cyclic Dependency,Communications,ThoughtWorks.CruiseControl.Remote,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote.Parameters' ThoughtWorks.CruiseControl.Remote.Messages,ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter' ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse,ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter' ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse
Cyclic Dependency,Communications,ThoughtWorks.CruiseControl.Remote.Messages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ThoughtWorks.CruiseControl.Remote.Messages' ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote.Parameters' ThoughtWorks.CruiseControl.Remote,ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter,ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter
Cyclic Dependency,Communications,ThoughtWorks.CruiseControl.Remote.Messages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ThoughtWorks.CruiseControl.Remote.Messages' ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote.Parameters' ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote.Parameters,ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter,ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter
Cyclic Dependency,Communications,ThoughtWorks.CruiseControl.Remote.Parameters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ThoughtWorks.CruiseControl.Remote.Parameters' ThoughtWorks.CruiseControl.Remote,ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient,ThoughtWorks.CruiseControl.Remote.Parameters.BooleanParameter' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CruiseServerClient
Unstable Dependency,Communications,ThoughtWorks.CruiseControl.Remote.Messages,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ThoughtWorks.CruiseControl.Remote,ThoughtWorks.CruiseControl.Remote.Messages.BuildCondition' ThoughtWorks.CruiseControl.Remote.Messages.NameValuePair' ThoughtWorks.CruiseControl.Remote.Messages.ExternalLink' ThoughtWorks.CruiseControl.Remote.Messages.IFileTransfer' ThoughtWorks.CruiseControl.Remote.Messages.BuildSummary' ThoughtWorks.CruiseControl.Remote.Messages.PackageDetails' ThoughtWorks.CruiseControl.Remote.Messages.Message' ThoughtWorks.CruiseControl.Remote.Messages.MessageKind' ThoughtWorks.CruiseControl.Remote.Messages.ProjectStatus' ThoughtWorks.CruiseControl.Remote.Messages.CruiseServerSnapshot' ThoughtWorks.CruiseControl.Remote.Messages.ProjectStatusSnapshot,ThoughtWorks.CruiseControl.Remote.Messages.BuildCondition' ThoughtWorks.CruiseControl.Remote.Messages.NameValuePair' ThoughtWorks.CruiseControl.Remote.Messages.ExternalLink' ThoughtWorks.CruiseControl.Remote.Messages.IFileTransfer' ThoughtWorks.CruiseControl.Remote.Messages.BuildSummary' ThoughtWorks.CruiseControl.Remote.Messages.PackageDetails' ThoughtWorks.CruiseControl.Remote.Messages.Message' ThoughtWorks.CruiseControl.Remote.Messages.MessageKind' ThoughtWorks.CruiseControl.Remote.Messages.ProjectStatus' ThoughtWorks.CruiseControl.Remote.Messages.CruiseServerSnapshot' ThoughtWorks.CruiseControl.Remote.Messages.ProjectStatusSnapshot
Unstable Dependency,Communications,ThoughtWorks.CruiseControl.Remote.Parameters,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ThoughtWorks.CruiseControl.Remote' ThoughtWorks.CruiseControl.Remote,ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePair' ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePairSerialiserFactory' ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePairListSerialiserFactory,ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePair' ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePairSerialiserFactory' ThoughtWorks.CruiseControl.Remote.Parameters.NameValuePairListSerialiserFactory
God Component,Communications,ThoughtWorks.CruiseControl.Remote,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45,ThoughtWorks.CruiseControl.Remote.BuildCondition' ThoughtWorks.CruiseControl.Remote.ClientStartUpSettings' ThoughtWorks.CruiseControl.Remote.IntegrationStatus' ThoughtWorks.CruiseControl.Remote.ItemBuildStatus' ThoughtWorks.CruiseControl.Remote.MessageKind' ThoughtWorks.CruiseControl.Remote.ProjectIntegratorState' ThoughtWorks.CruiseControl.Remote.BinaryDataEventArgs' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.IFileTransfer' ThoughtWorks.CruiseControl.Remote.IWebClientFactory' ThoughtWorks.CruiseControl.Remote.MessageReceivedEventArgs' ThoughtWorks.CruiseControl.Remote.ProjectStatusSnapshot' ThoughtWorks.CruiseControl.Remote.SerializableDateTime' ThoughtWorks.CruiseControl.Remote.WebClientFactory<TClient>' ThoughtWorks.CruiseControl.Remote.BuildSummary' ThoughtWorks.CruiseControl.Remote.ExternalLink,ThoughtWorks.CruiseControl.Remote.BinaryDataEventArgs' ThoughtWorks.CruiseControl.Remote.BuildCondition' ThoughtWorks.CruiseControl.Remote.BuildSummary' ThoughtWorks.CruiseControl.Remote.ClientStartUpSettings' ThoughtWorks.CruiseControl.Remote.CommunicationsEventArgs' ThoughtWorks.CruiseControl.Remote.CommunicationsException' ThoughtWorks.CruiseControl.Remote.CruiseServerClient' ThoughtWorks.CruiseControl.Remote.CruiseServerClientBase' ThoughtWorks.CruiseControl.Remote.CruiseServerClientFactory' ThoughtWorks.CruiseControl.Remote.CruiseServerHttpClient' ThoughtWorks.CruiseControl.Remote.CruiseServerRemotingClient' ThoughtWorks.CruiseControl.Remote.CruiseServerSnapshot' ThoughtWorks.CruiseControl.Remote.DefaultWebClient' ThoughtWorks.CruiseControl.Remote.EncryptingConnection' ThoughtWorks.CruiseControl.Remote.ExternalLink' ThoughtWorks.CruiseControl.Remote.HttpConnection' ThoughtWorks.CruiseControl.Remote.ICruiseManager' ThoughtWorks.CruiseControl.Remote.ICruiseServerClientFactory' ThoughtWorks.CruiseControl.Remote.IFileTransfer' ThoughtWorks.CruiseControl.Remote.IMessageProcessor' ThoughtWorks.CruiseControl.Remote.IntegrationRequest' ThoughtWorks.CruiseControl.Remote.IntegrationStatus' ThoughtWorks.CruiseControl.Remote.IServerConnection' ThoughtWorks.CruiseControl.Remote.ItemBuildStatus' ThoughtWorks.CruiseControl.Remote.ItemStatus' ThoughtWorks.CruiseControl.Remote.IWebClient' ThoughtWorks.CruiseControl.Remote.IWebClientFactory' ThoughtWorks.CruiseControl.Remote.Message' ThoughtWorks.CruiseControl.Remote.MessageKind' ThoughtWorks.CruiseControl.Remote.MessageReceivedEventArgs' ThoughtWorks.CruiseControl.Remote.NameValuePair' ThoughtWorks.CruiseControl.Remote.PackageDetails' ThoughtWorks.CruiseControl.Remote.ProjectActivity' ThoughtWorks.CruiseControl.Remote.ProjectIntegratorState' ThoughtWorks.CruiseControl.Remote.ProjectStatus' ThoughtWorks.CruiseControl.Remote.ProjectStatusSnapshot' ThoughtWorks.CruiseControl.Remote.QueuedRequestSnapshot' ThoughtWorks.CruiseControl.Remote.QueueSetSnapshot' ThoughtWorks.CruiseControl.Remote.QueueSnapshot' ThoughtWorks.CruiseControl.Remote.RemotingConnection' ThoughtWorks.CruiseControl.Remote.RemotingFileTransfer' ThoughtWorks.CruiseControl.Remote.SerializableDateTime' ThoughtWorks.CruiseControl.Remote.ServerConnectionBase' ThoughtWorks.CruiseControl.Remote.WebClientFactory<TClient>' ThoughtWorks.CruiseControl.Remote.XmlConversionUtil
God Component,Communications,ThoughtWorks.CruiseControl.Remote.Messages,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 34,ThoughtWorks.CruiseControl.Remote.Messages.ChangePasswordRequest' ThoughtWorks.CruiseControl.Remote.Messages.CommunicationsMessage' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityRequest' ThoughtWorks.CruiseControl.Remote.Messages.MessageRequest' ThoughtWorks.CruiseControl.Remote.Messages.ReadAuditRequest,ThoughtWorks.CruiseControl.Remote.Messages.BuildIntegrationRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildListRequest' ThoughtWorks.CruiseControl.Remote.Messages.BuildParametersResponse' ThoughtWorks.CruiseControl.Remote.Messages.BuildRequest' ThoughtWorks.CruiseControl.Remote.Messages.ChangeConfigurationRequest' ThoughtWorks.CruiseControl.Remote.Messages.ChangePasswordRequest' ThoughtWorks.CruiseControl.Remote.Messages.CommunicationsMessage' ThoughtWorks.CruiseControl.Remote.Messages.DataListResponse' ThoughtWorks.CruiseControl.Remote.Messages.DataResponse' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityRequest' ThoughtWorks.CruiseControl.Remote.Messages.DiagnoseSecurityResponse' ThoughtWorks.CruiseControl.Remote.Messages.EncryptedRequest' ThoughtWorks.CruiseControl.Remote.Messages.EncryptedResponse' ThoughtWorks.CruiseControl.Remote.Messages.ErrorMessage' ThoughtWorks.CruiseControl.Remote.Messages.ExternalLinksListResponse' ThoughtWorks.CruiseControl.Remote.Messages.FileTransferRequest' ThoughtWorks.CruiseControl.Remote.Messages.FileTransferResponse' ThoughtWorks.CruiseControl.Remote.Messages.ListBuildSummaryResponse' ThoughtWorks.CruiseControl.Remote.Messages.ListPackagesResponse' ThoughtWorks.CruiseControl.Remote.Messages.ListRequest' ThoughtWorks.CruiseControl.Remote.Messages.ListUsersResponse' ThoughtWorks.CruiseControl.Remote.Messages.LoginRequest' ThoughtWorks.CruiseControl.Remote.Messages.LoginResponse' ThoughtWorks.CruiseControl.Remote.Messages.MessageRequest' ThoughtWorks.CruiseControl.Remote.Messages.ProjectItemRequest' ThoughtWorks.CruiseControl.Remote.Messages.ProjectRequest' ThoughtWorks.CruiseControl.Remote.Messages.ProjectStatusResponse' ThoughtWorks.CruiseControl.Remote.Messages.ReadAuditRequest' ThoughtWorks.CruiseControl.Remote.Messages.ReadAuditResponse' ThoughtWorks.CruiseControl.Remote.Messages.Response' ThoughtWorks.CruiseControl.Remote.Messages.ResponseResult' ThoughtWorks.CruiseControl.Remote.Messages.ServerRequest' ThoughtWorks.CruiseControl.Remote.Messages.SnapshotResponse' ThoughtWorks.CruiseControl.Remote.Messages.StatusSnapshotResponse
Feature Concentration,Communications,ThoughtWorks.CruiseControl.Remote.Security,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuditFilterBase' AuditFilters' AuditRecord' CombinationAuditFilter' DateRangeAuditFilter' EventTypeAuditFilter' ProjectAuditFilter' SecurityEvent' SecurityRight' SecurityRightAuditFilter' UserAuditFilter]' [SecurityCheckDiagnostics]' [UserDetails]. LCC (Lack of Component Cohesion) = 0.23,ThoughtWorks.CruiseControl.Remote.Security.UserDetails,ThoughtWorks.CruiseControl.Remote.Security.AuditFilterBase' ThoughtWorks.CruiseControl.Remote.Security.AuditFilters' ThoughtWorks.CruiseControl.Remote.Security.AuditRecord' ThoughtWorks.CruiseControl.Remote.Security.CombinationAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.DateRangeAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.EventTypeAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.ProjectAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.SecurityCheckDiagnostics' ThoughtWorks.CruiseControl.Remote.Security.SecurityEvent' ThoughtWorks.CruiseControl.Remote.Security.SecurityRight' ThoughtWorks.CruiseControl.Remote.Security.SecurityRightAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.UserAuditFilter' ThoughtWorks.CruiseControl.Remote.Security.UserDetails
