Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TestApp,Program,D:\research\architectureSmells\repos\dejavusecurity_OutlookPrivacyPlugin\TestApp\Program.cs,Main,The length of the statement  "				using (var inputStream = File.OpenRead(@"C:\projects\OutlookPrivacyPlugin\Deja.Crypto.Test\private\andrew-pubring.gpg")) " is 120.
