Namespace,Type,Method,LOC,CC,PC
ColorGroupList.WinApp,App,App,4,1,0
ColorGroupList.WinApp,App,OnLaunched,35,5,1
ColorGroupList.WinApp,App,OnNavigationFailed,3,1,2
ColorGroupList.WinApp,App,OnSuspending,5,1,2
ColorGroupList.WinApp,MainPage,MainPage,4,1,0
