Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Payroll.RavenDB.Plugins,Employee,0,4,0,0,2,37,8,0,0,-1,0,1,,Payroll.RavenDB.Plugins.EmployeeDynamicCompilationExtension
Payroll.RavenDB.Plugins,EmployeeDynamicCompilationExtension,0,2,0,0,2,13,2,0,0,-1,1,0,Payroll.RavenDB.Plugins.Employee,
