Implementation smell,Namespace,Class,File,Method,Description
Long Statement,IncrementalLoading,IncrementalSource<T;K>,C:\repos\rahulpnath_Blog\Windows8 - IncrementalLoading\IncrementalLoading\Code\IncrementalSource.cs,LoadMoreItemsAsync,The length of the statement  "            CoreDispatcher dispatcher = Window.Current != null ? Window.Current.Dispatcher : Windows.ApplicationModel.Core.CoreApplication.MainView.CoreWindow.Dispatcher; " is 158.
Long Statement,IncrementalLoading,MainPage,C:\repos\rahulpnath_Blog\Windows8 - IncrementalLoading\IncrementalLoading\MainPage.xaml.cs,RootObjectResponse,The length of the statement  "            return new PagedResponse<Photo>(rootObject.photos' rootObject.total_items' rootObject.photos != null ? rootObject.photos.Count : 0); " is 132.
Magic Number,IncrementalLoading,IncrementalSource<T;K>,C:\repos\rahulpnath_Blog\Windows8 - IncrementalLoading\IncrementalLoading\Code\IncrementalSource.cs,LoadMoreItemsAsync,The following statement contains a magic number: if (count > 50 || count <= 0)              {                  // default load count to be set to 50                  count = 50;              }
Magic Number,IncrementalLoading,IncrementalSource<T;K>,C:\repos\rahulpnath_Blog\Windows8 - IncrementalLoading\IncrementalLoading\Code\IncrementalSource.cs,LoadMoreItemsAsync,The following statement contains a magic number: if (count > 50 || count <= 0)              {                  // default load count to be set to 50                  count = 50;              }
