Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
MiniJSON,15,22,0,0,5,519,125,0,0,1,0,4
MiniJsonExtensions,0,5,0,0,5,23,5,0,0,0,1,0
AndroidFacebook,6,23,3,1,18,378,75,0,0,0.95,2,0
AndroidFacebookLoader,0,0,1,0,0,8,0,0,0,0,0,0
CanvasFacebookLoader,0,0,1,0,0,8,0,0,0,0,0,0
EditorFacebook,2,17,2,0,13,145,26,0,0,0.76,2,0
EditorFacebookLoader,0,0,1,0,0,8,0,0,0,0,0,0
IOSFacebook,4,32,2,0,16,318,50,0,0,0.96,1,0
IOSFacebookLoader,0,0,1,0,0,8,0,0,0,0,0,0
eModes,0,0,0,0,0,7,0,0,0,0,0,0
AOT,0,2,0,0,2,55,10,0,0,0,0,3
ArrayUtils,0,3,0,0,3,45,11,0,0,0,2,2
Assets,16,66,10,0,43,1231,199,0,0,0.97,9,5
BitStream,4,28,3,0,28,333,58,0,0,0.75,3,5
Buffer,4,54,2,0,54,454,95,0,0,0.57,3,9
BugReport,3,5,1,0,2,105,13,0,0,0,6,4
Cache,2,8,1,0,4,141,23,0,0,0,4,0
Canvas,0,1,0,0,1,181,2,0,0,0,0,0
CircularBuffer,4,5,2,0,5,85,10,0,0,0.25,1,1
Coroutines,1,14,0,0,9,109,24,0,0,0,1,18
FNV64_Digest,1,6,1,0,6,41,7,0,0,0.33,1,1
FNV32_Digest,1,6,1,0,6,41,7,0,0,0.33,1,1
Digest,1,10,2,0,10,60,10,0,0,0.6,2,1
Hmac,3,8,2,0,8,54,8,0,0,0.75,1,7
Crypto,0,2,0,0,2,14,2,0,0,0,2,2
Debug,2,6,0,0,6,102,11,0,0,0,1,71
Deferred,2,4,0,0,4,47,5,0,0,0.25,0,5
Dot,0,16,0,0,15,283,65,0,0,0,4,45
Encoding,1,13,0,0,13,87,18,0,0,0,1,22
EventEmitter,2,19,0,0,17,162,19,1,0,0.82,0,0
FileSystem,0,3,0,0,3,78,5,0,0,0,0,0
Fixed,0,4,0,0,4,23,4,0,0,0,0,0
Flag,0,7,0,0,7,37,7,0,0,0,0,0
Hash,4,6,0,4,6,41,8,0,0,0,1,9
ByteArray,1,3,0,0,3,20,4,0,0,0,0,1
BitString,2,0,0,2,0,5,0,0,0,0,0,1
BitmapData,6,2,0,2,2,23,2,0,0,0.33,0,1
JPGEncoder,29,21,0,1,3,1189,69,0,0,0.9,3,2
JSON,1,17,0,0,2,512,120,0,0,0.94,2,18
Loader,5,9,3,2,9,383,12,0,0,0,0,1
Symbols,7,0,0,7,0,379,0,0,0,0,2,2
Language,0,0,0,0,0,16,0,0,0,0,0,4
Country,0,0,0,0,0,36,0,0,0,0,0,3
LocStatus,0,0,0,0,0,8,0,0,0,0,0,2
LocFile,2,10,0,0,10,105,21,0,0,0.35,2,1
Localizer,9,20,2,3,19,284,45,0,0,0.95,8,7
UncheckedAttribute,0,0,0,0,0,3,0,0,0,0,0,0
Memory,4,5,0,1,4,170,7,0,0,0,2,1
Options,1,4,3,1,4,54,6,0,0,0,0,2
ProfanityFilter,1,3,0,0,3,36,8,0,0,0,1,1
QueryString,0,4,0,0,4,73,15,0,0,0,1,3
SafeValue,4,2,0,1,2,23,3,0,0,0,1,4
SafeBool,1,5,1,0,4,51,8,0,0,1,1,1
SafeInt,1,5,1,0,4,64,8,0,0,1,1,3
SafeFloat,1,5,1,0,4,62,8,0,0,1,1,1
SafeAction,0,4,0,0,4,39,4,0,0,0,0,0
SecurePrefs,1,13,0,1,10,91,20,0,0,0,4,2
SerializableAttribute,1,0,0,1,0,4,0,0,0,0,0,1
NoSerializeAttribute,0,0,0,0,0,3,0,0,0,0,0,1
Serialization,4,30,0,0,11,497,98,0,0,0,4,1
SignedRequest,0,2,0,0,2,26,4,0,0,0,2,3
StringUtil,1,2,0,0,2,26,5,0,0,0,0,3
TextureUtils,0,7,0,0,7,48,7,0,0,0,2,0
ThreadPool,4,7,0,0,3,90,16,0,0,0.64,0,1
Time,2,6,5,0,4,71,8,0,0,0,0,19
ISerializable,0,2,0,0,0,5,2,0,0,0,0,0
Uri,1,8,10,0,8,220,28,0,0,0.62,1,13
Util,0,46,2,0,46,663,140,0,0,0,1,0
Version,9,17,0,5,17,316,22,0,0,0.94,3,3
UIUtils,1,17,0,0,17,296,58,0,0,0.88,1,0
Queue,0,5,0,0,5,23,5,0,1,0,0,2
Stack,0,4,0,0,4,20,4,0,1,0,0,2
Tuple,2,1,0,2,1,10,1,0,0,0,0,1
CircularBuffer,3,5,1,0,5,45,8,0,0,0.27,0,2
List,0,1,0,0,1,15,2,3,0,0,0,124
Component,14,16,5,4,16,228,44,0,0,0.85,11,5
GroupType,0,0,0,0,0,9,0,0,0,0,0,5
SpaceType,0,0,0,0,0,6,0,0,0,0,0,3
TrackType,0,0,0,0,0,17,0,0,0,0,0,4
BlendMode,0,0,0,0,0,13,0,0,0,0,0,2
VariableType,0,0,0,0,0,9,0,0,0,0,0,3
QuatPos,2,6,0,2,6,48,9,0,0,0.67,1,2
CameraData,5,4,0,5,4,53,5,0,0,0.5,0,1
Utils,0,6,0,0,5,77,32,0,0,0,5,4
TrackInstance,4,3,0,4,3,14,3,2,0,1,3,1
GroupInstance,3,3,1,2,3,113,42,0,0,0.44,17,2
BlendableTrackInstance,0,5,0,0,5,97,39,8,1,0,2,0
CameraShakeInstance,1,3,0,0,3,37,5,0,2,0.33,2,1
TransformTrackInstance,6,4,0,2,4,133,21,0,2,0.62,4,1
FOVTrackInstance,4,3,0,0,3,56,14,0,2,0.67,2,1
OrthographicSizeTrackInstance,1,3,0,0,3,25,6,0,2,0.33,1,1
TimeScaleTrackInstance,1,3,0,0,3,25,4,0,2,0.33,2,1
DirectorTrackInstance,4,4,0,0,3,91,14,0,2,0.33,4,1
EventTrackInstance,2,1,0,0,1,22,5,0,1,0,1,1
ComponentTrackInstance,2,2,0,0,2,29,5,2,2,0,1,0
EnableComponentTrackInstance,0,1,0,0,1,12,3,0,3,0,1,1
ComponentVariableTrackInstance,2,2,0,0,2,17,3,0,3,0,3,1
