Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,System,Activator,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\Activator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,System,ArrayExtensions,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\ArrayExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System,Environment,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\Environment.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: NewLine
Unutilized Abstraction,System,Guid,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\Guid.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,System,DayOfWeek,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\DayOfWeek.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System,SerializableAttribute,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\SerializableAttribute.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: TypeCheckCode
Unutilized Abstraction,System,Random,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\Random.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,System,Lazy<T>,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\Lazy.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,System,Date,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\JsDate.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,System,Date,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\JsDate.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,System,Date,C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\JsDate.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Date (C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\JsDate.cs' [141' 175])' DateTime (C:\repos\erik-kallen_SaltarelleCompiler\Runtime\CoreLib\DateTime.cs' [125' 159])
