Method,LOC,CC,PC
CityHash:CityHash,3,1,0
CityHash:CityHash,4,2,1
CityHash:ComputeHashInternal,26,2,1
CityHash:ComputeHashAsyncInternal,27,2,1
CityHash:ComputeHash32,72,4,1
CityHash:Hash32Len0to4,10,2,1
CityHash:Hash32Len5to12,10,1,1
CityHash:Hash32Len13to24,11,1,1
CityHash:ComputeHash64,40,4,1
CityHash:HashLen16,3,1,2
CityHash:HashLen16,8,1,3
CityHash:HashLen0to16,27,4,1
CityHash:HashLen17to32,9,1,1
CityHash:WeakHashLen32WithSeeds,9,1,6
CityHash:WeakHashLen32WithSeeds,9,1,4
CityHash:HashLen33to64,20,1,1
CityHash:ComputeHash128,16,1,1
CityHash:CityMurmur,28,2,2
CityHash:CityHash128WithSeed,74,4,2
CityHash:Mix,8,1,1
CityHash:Mix,3,1,1
CityHash:Mur,9,1,2
CityHash:Permute3,6,1,3
CityHash:Hash128to64,9,1,1
