Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
OneNoteCloudCreatePagesSample,App,0,5,0,0,1,92,9,0,0,-1,2,0,OneNoteCloudCreatePagesSample.Common.SuspensionManager' OneNoteCloudCreatePagesSample.MainPage,
OneNoteCloudCreatePagesSample,AccountFlyout,2,5,2,2,2,99,6,0,1,0.4,2,0,OneNoteCloudCreatePagesSample.Common.SettingsFlyout' OneNoteCloudCreatePagesSample.MainPage,
OneNoteCloudCreatePagesSample,CreateExamples,4,10,1,0,7,321,23,0,0,0,1,2,OneNoteCloudCreatePagesSample.StandardResponse,OneNoteCloudCreatePagesSample.DataModel.SampleDataGroup' OneNoteCloudCreatePagesSample.DataModel.SampleDataSource
OneNoteCloudCreatePagesSample,PrivacyFlyout,0,1,0,0,1,7,1,0,1,-1,0,0,,
OneNoteCloudCreatePagesSample,MainPage,7,27,4,2,4,423,47,0,1,0.41,6,2,OneNoteCloudCreatePagesSample.DataModel.SampleDataGroup' OneNoteCloudCreatePagesSample.DataModel.SampleDataItem' OneNoteCloudCreatePagesSample.DataModel.SampleDataSource' OneNoteCloudCreatePagesSample.Common.LayoutAwarePage' OneNoteCloudCreatePagesSample.StandardResponse' OneNoteCloudCreatePagesSample.CreateSuccessResponse,OneNoteCloudCreatePagesSample.App' OneNoteCloudCreatePagesSample.AccountFlyout
OneNoteCloudCreatePagesSample,StandardResponse,0,0,2,0,0,9,0,2,0,-1,0,2,,OneNoteCloudCreatePagesSample.CreateExamples' OneNoteCloudCreatePagesSample.MainPage
OneNoteCloudCreatePagesSample,StandardErrorResponse,0,1,1,0,1,14,1,0,1,-1,0,0,,
OneNoteCloudCreatePagesSample,CreateSuccessResponse,0,0,2,0,0,11,0,0,1,-1,0,1,,OneNoteCloudCreatePagesSample.MainPage
OneNoteCloudCreatePagesSample.Common,SettingsFlyout,6,6,4,4,0,177,6,2,0,0.5,0,1,,OneNoteCloudCreatePagesSample.AccountFlyout
OneNoteCloudCreatePagesSample.Common,Command,1,4,0,0,3,42,5,0,0,0.75,0,0,,
OneNoteCloudCreatePagesSample.Common,BindableBase,0,2,0,0,0,43,4,1,0,-1,0,0,,
OneNoteCloudCreatePagesSample.Common,BooleanToVisibilityConverter,0,2,0,0,2,11,2,0,0,-1,0,0,,
OneNoteCloudCreatePagesSample.Common,BooleanNegationConverter,0,2,0,0,2,11,2,0,0,-1,0,0,,
OneNoteCloudCreatePagesSample.Common,LayoutAwarePage,3,15,1,1,4,450,35,1,0,0.27,1,1,OneNoteCloudCreatePagesSample.Common.SuspensionManager,OneNoteCloudCreatePagesSample.MainPage
OneNoteCloudCreatePagesSample.Common,ObservableDictionary<TKey;TValue>,1,12,4,0,10,118,18,0,0,0.25,0,0,,
OneNoteCloudCreatePagesSample.Common,ObservableDictionaryChangedEventArgs,0,1,2,0,1,10,1,0,0,-1,0,0,,
OneNoteCloudCreatePagesSample.Common,RichTextColumns,3,4,2,2,1,157,13,0,0,0.75,0,0,,
OneNoteCloudCreatePagesSample.Common,SuspensionManager,6,7,2,0,5,208,17,0,0,0,0,2,,OneNoteCloudCreatePagesSample.App' OneNoteCloudCreatePagesSample.Common.LayoutAwarePage
OneNoteCloudCreatePagesSample.Common,SuspensionManagerException,0,2,0,0,2,10,2,0,0,-1,0,0,,
OneNoteCloudCreatePagesSample.DataModel,SampleDataCommon,6,3,4,0,2,60,3,2,1,0.67,0,0,,
OneNoteCloudCreatePagesSample.DataModel,SampleDataItem,2,1,2,0,1,23,1,0,2,0,1,2,OneNoteCloudCreatePagesSample.DataModel.SampleDataGroup,OneNoteCloudCreatePagesSample.MainPage' OneNoteCloudCreatePagesSample.DataModel.SampleDataSource
OneNoteCloudCreatePagesSample.DataModel,SampleDataGroup,3,2,3,0,1,85,3,0,2,1,1,3,OneNoteCloudCreatePagesSample.CreateExamples,OneNoteCloudCreatePagesSample.MainPage' OneNoteCloudCreatePagesSample.DataModel.SampleDataItem' OneNoteCloudCreatePagesSample.DataModel.SampleDataSource
OneNoteCloudCreatePagesSample.DataModel,SampleDataSource,2,5,1,0,4,69,6,0,0,0.4,3,1,OneNoteCloudCreatePagesSample.DataModel.SampleDataGroup' OneNoteCloudCreatePagesSample.DataModel.SampleDataItem' OneNoteCloudCreatePagesSample.CreateExamples,OneNoteCloudCreatePagesSample.MainPage
