Namespace,Type,Method,LOC,CC,PC
FontGenerator,App,InitializeComponent,8,1,0
FontGenerator,App,Main,5,1,0
FontGenerator,FinalImageWindow,FinalImageWindow,6,1,2
FontGenerator,FinalImageWindow,InitializeComponent,13,2,0
FontGenerator,FinalImageWindow,Connect,12,2,2
FontGenerator,FontColor,FontColor,4,1,2
FontGenerator,FontColor,ToString,3,1,0
FontGenerator,MainWindow,MainWindow,52,7,0
FontGenerator,MainWindow,MainWindow_Loaded,3,1,2
FontGenerator,MainWindow,render,11,3,0
FontGenerator,MainWindow,generateCharacters,9,2,0
FontGenerator,MainWindow,renderImage,134,10,6
FontGenerator,MainWindow,createCharacter,11,1,2
FontGenerator,MainWindow,colorOffsetSlider_ValueChanged,15,4,2
FontGenerator,MainWindow,colorListBox_SelectionChanged,6,3,2
FontGenerator,MainWindow,testText_TextChanged,3,1,2
FontGenerator,MainWindow,render_Checked,20,3,2
FontGenerator,MainWindow,currentFont_SelectionChanged,3,1,2
FontGenerator,MainWindow,subColorButton_Click,5,2,2
FontGenerator,MainWindow,addColorButton_Click,4,1,2
FontGenerator,MainWindow,getColor,11,2,1
FontGenerator,MainWindow,setColorButton_Click,18,3,2
FontGenerator,MainWindow,shadowColorButton_Click,9,2,2
FontGenerator,MainWindow,glowColorButton_Click,9,2,2
FontGenerator,MainWindow,slider_ValueChanged,3,1,2
FontGenerator,MainWindow,textureSize_SelectionChanged,3,1,2
FontGenerator,MainWindow,fontSize_SelectionChanged,5,2,2
FontGenerator,MainWindow,bgColorButton_Click,10,2,2
FontGenerator,MainWindow,viewImageButton_Click,4,1,2
FontGenerator,MainWindow,viewMetricsButton_Click,7,2,2
FontGenerator,MainWindow,saveButton_Click,34,4,2
FontGenerator,MainWindow,InitializeComponent,13,2,0
FontGenerator,MainWindow,Connect,264,32,2
FontGenerator,MetricsWindow,MetricsWindow,13,2,2
FontGenerator,MetricsWindow,InitializeComponent,13,2,0
FontGenerator,MetricsWindow,Connect,9,1,2
FontGenerator.Properties,Resources,Resources,2,1,0
