Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DotNet,1,5,0,0,3,80,7,0,0,0.6,1,0
IRenderer,0,1,0,0,0,4,1,0,0,0,0,2
NetHttp,1,2,0,0,2,13,2,0,0,0,1,0
