Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Application,0,1,0,0,0,7,1,0,0,0,0,0
AppDelegate,4,1,0,0,1,38,1,0,0,0,4,0
CustomBadgeElement,0,2,0,0,2,66,2,0,0,0,0,1
DrawingViewController,2,2,0,0,2,20,2,0,0,0.5,1,2
NewsDialogViewController,1,1,0,0,1,28,2,0,0,0,2,1
DrawingView,0,3,0,0,3,241,3,0,0,0,0,1
BlueButton,2,5,1,1,5,203,12,0,0,0.4,0,1
BlueButtonViewController,2,2,0,0,2,23,2,0,0,0.5,1,1
GlossyButton,2,5,1,1,5,174,12,0,0,0.4,0,1
GlossyButtonViewController,2,2,0,0,2,24,2,0,0,0.5,1,1
