Implementation smell,Namespace,Class,File,Method,Description
Long Statement,qls,QLs,C:\repos\jondot_qtools\qls\QLs.cs,Execute,The length of the statement  "                queueDescriptors = tools.GetPublicQueuesByMachine(_options.Machine' TransactionFromFlags(_options.Transactional' _options.NonTransactional)); " is 141.
Long Statement,qls,QLs,C:\repos\jondot_qtools\qls\QLs.cs,Execute,The length of the statement  "                queueDescriptors = tools.GetPrivateQueues(_options.Machine' TransactionFromFlags(_options.Transactional' _options.NonTransactional)); " is 133.
Long Statement,qls,QLs,C:\repos\jondot_qtools\qls\QLs.cs,TransactionFromFlags,The length of the statement  "            return xactional ? QueueTransaction.Transactional : (nonxactional ? QueueTransaction.NonTransactional : QueueTransaction.Ignore); " is 129.
