Method,LOC,CC,PC
ChangeEnumUnderlyingTypeCommand:ChangeEnumUnderlyingTypeCommand,6,1,2
ChangeEnumUnderlyingTypeCommand:InvokeInternal,6,2,2
ChangePropertyGetterAccessCommand:ChangePropertyGetterAccessCommand,2,1,0
ChangePropertyGetterAccessCommand:ChangePropertyGetterAccessCommand,3,1,2
ChangePropertySetterAccessCommand:ChangePropertySetterAccessCommand,2,1,0
ChangePropertySetterAccessCommand:ChangePropertySetterAccessCommand,3,1,2
CopyEnumTypeCommand:CopyEnumTypeCommand,3,1,1
CopyEnumTypeCommand:InvokeInternal,11,2,1
CreateEnumTypeCommand:CreateEnumTypeCommand,2,1,2
CreateEnumTypeCommand:CreateEnumTypeCommand,8,1,5
CreateEnumTypeCommand:InvokeInternal,42,9,2
CreateEnumTypeCommand:CreateEnumTypeWithDefaultName,16,2,1
CreateEnumTypeMemberCommand:CreateEnumTypeMemberCommand,6,1,3
CreateEnumTypeMemberCommand:CreateEnumTypeMemberCommand,7,1,3
CreateEnumTypeMemberCommand:ProcessPreReqCommands,8,3,0
CreateEnumTypeMemberCommand:InvokeInternal,23,5,2
CreateFunctionCommand:CreateFunctionCommand,9,1,7
CreateFunctionCommand:CreateFunctionCommand,17,2,12
CreateFunctionCommand:CreateFunctionCommand,2,1,1
CreateFunctionCommand:InvokeInternal,22,3,1
CreateFunctionCommand:GetCreateFunctionCommandFromDataSchemaProcedure,12,2,3
CreateFunctionCommand:GetParameterInfos,29,16,3
CreateFunctionCommand:ValidateParameterInfo,8,3,1
CreateFunctionCommand:GetReturnType,6,2,2
CreateFunctionCommand:GetParameterType,8,2,2
DeleteEnumTypeCommand:DeleteEnumTypeCommand,3,1,1
DeleteEnumTypeCommand:PreInvoke,9,2,1
DeleteEnumTypeCommand:PostInvoke,7,2,1
DeleteFunctionCommand:DeleteFunctionCommand,3,1,1
DeleteFunctionCommand:DeleteFunctionCommand,2,1,1
DeleteFunctionCommand:PreInvoke,9,2,1
DeleteFunctionCommand:InvokeInternal,7,2,1
DeleteFunctionImportCommand:DeleteFunctionImportCommand,3,1,1
DeleteFunctionImportCommand:DeleteFunctionImportCommand,2,1,1
DeleteFunctionImportCommand:PreInvoke,5,1,1
DeleteFunctionImportCommand:InvokeInternal,7,2,1
DeleteStaleFKsCommand:DeleteStaleFKsCommand,4,1,3
DeleteStaleFKsCommand:InvokeInternal,4,1,1
DeleteStaleFKsCommand:DeleteStaleAssociations,27,5,7
SetEnumFlagAttributeCommand:SetEnumFlagAttributeCommand,5,1,2
SetEnumFlagAttributeCommand:InvokeInternal,5,2,1
SetEnumTypeFacetCommand:SetEnumTypeFacetCommand,8,1,5
SetEnumTypeFacetCommand:InvokeInternal,14,5,1
UpdateEntityTypeTypeAccessCommand:UpdateEntityTypeTypeAccessCommand,4,1,2
UpdateEntityTypeTypeAccessCommand:InvokeInternal,22,5,1
ChangePropertyTypeLengthCommand:ChangePropertyTypeLengthCommand,2,1,0
ChangePropertyTypeLengthCommand:ChangePropertyTypeLengthCommand,3,1,2
ChangePropertyTypeNullableCommand:ChangePropertyTypeNullableCommand,2,1,0
ChangePropertyTypeNullableCommand:ChangePropertyTypeNullableCommand,3,1,2
ChangePropertyTypeNullableCommand:ChangePropertyTypeNullableCommand,2,1,2
ChangePropertyTypePrecisionCommand:ChangePropertyTypePrecisionCommand,2,1,0
ChangePropertyTypePrecisionCommand:ChangePropertyTypePrecisionCommand,3,1,2
ChangePropertyTypePrecisionCommand:InvokeInternal,9,2,1
ChangePropertyTypeScaleCommand:ChangePropertyTypeScaleCommand,2,1,0
ChangePropertyTypeScaleCommand:ChangePropertyTypeScaleCommand,3,1,2
ChangeStorageEntitySetTableCommand:ChangeStorageEntitySetTableCommand,2,1,1
ChangeStorageEntitySetTableCommand:InvokeInternal,3,1,1
ChangeStorageEntitySetTableCommand:PreInvoke,4,1,1
ReplaceCsdlAndMslCommand:ReplaceCsdlAndMslCommand,6,1,2
ReplaceCsdlAndMslCommand:ReplaceCsdlAndMslCommand,8,1,2
ReplaceCsdlAndMslCommand:InvokeInternal,24,2,1
ReplaceCsdlAndMslCommand:Cleanup,18,5,0
ReplaceCsdlAndMslCommand:ReplaceCsdl,12,2,4
ReplaceCsdlAndMslCommand:ReplaceMsl,12,2,4
ReplaceCsdlAndMslCommand:ReplaceModelRoot,16,2,4
DeleteEntityTypeShapeCommand:DeleteEntityTypeShapeCommand,2,1,1
DeleteEntityTypeShapeCommand:RemoveAntiDeps,12,3,1
MovePropertiesCommand:MovePropertiesCommand,5,1,3
MovePropertiesCommand:InvokeInternal,23,5,1
MovePropertiesCommand:GetNumberOfMoveStep,11,3,2
MovePropertyCommand:MovePropertyCommand,5,1,3
MovePropertyCommand:InvokeInternal,21,6,1
CreateMatchingFunctionImportCommand:CreateMatchingFunctionImportCommand,3,1,1
CreateMatchingFunctionImportCommand:CreateMatchingFunctionImportCommand,4,1,2
CreateMatchingFunctionImportCommand:CreateMatchingFunctionImportCommand,3,1,2
CreateMatchingFunctionImportCommand:Initialize,3,1,1
CreateMatchingFunctionImportCommand:InvokeInternal,147,25,2
CreateMatchingFunctionImportCommand:ConstructReturnType,31,5,4
CreateMatchingFunctionImportCommand:AddCreateComplexTypeCommands,16,3,4
CreateMatchingFunctionImportCommand:AddCreateComplexTypePropertyCommands,39,5,5
CreateMatchingFunctionImportCommand:AddChangeComplexTypePropertiesCommands,59,9,5
CreateFunctionComplexPropertyCommand:CreateFunctionComplexPropertyCommand,6,1,2
CreateFunctionComplexPropertyCommand:CreateFunctionComplexPropertyCommand,6,1,2
CreateFunctionComplexPropertyCommand:ProcessPreReqCommands,9,2,0
CreateFunctionComplexPropertyCommand:InvokeInternal,19,5,1
CreateFunctionComplexPropertyCommand:CreateComplexPropertyUsingModificationFunction,9,2,2
CreateFunctionComplexPropertyCommand:CreateComplexPropertyUsingComplexProperty,9,2,2
CreateFunctionComplexPropertyCommand:CreateNewFunctionComplexProperty,14,2,2
CreateFunctionScalarPropertyTreeCommand:CreateFunctionScalarPropertyTreeCommand,17,3,5
CreateFunctionScalarPropertyTreeCommand:InvokeInternal,45,6,1
SetConceptualPropertyAnnotationsCommand:SetConceptualPropertyAnnotationsCommand,5,1,2
SetConceptualPropertyAnnotationsCommand:ProcessPreReqCommands,14,4,0
SetConceptualPropertyAnnotationsCommand:InvokeInternal,9,3,1
SetStoreGeneratedPatternCommand:SetStoreGeneratedPatternCommand,2,1,0
SetStoreGeneratedPatternCommand:SetStoreGeneratedPatternCommand,5,1,2
SetStoreGeneratedPatternCommand:SetStoreGeneratedPatternCommand,5,1,2
SetStoreGeneratedPatternCommand:ProcessPreReqCommands,13,4,0
SetStoreGeneratedPatternCommand:InvokeInternal,24,5,1
ChangeEntityContainerMappingCommand:ChangeEntityContainerMappingCommand,5,1,2
ChangeEntityContainerMappingCommand:InvokeInternal,9,2,1
DeleteUnmappedStorageEntitySetsCommand:DeleteUnmappedStorageEntitySetsCommand,3,1,1
DeleteUnmappedStorageEntitySetsCommand:InvokeInternal,27,6,1
DeleteUnmappedStorageEntitySetsCommand:UnmappedStorageEntitySetsIfDelete,38,7,1
DeleteUnmappedStorageEntitySetsCommand:ConceptualObjectsToBeDeleted,26,4,1
DeleteUnmappedStorageEntitySetsCommand:FindMappedStorageEntitySets,45,13,1
DeleteUnmappedStorageEntitySetsCommand:FindMappedConceptualObjects,39,11,1
CopyAnnotatableElementCommand:AddAnnotations,20,4,2
CreateOnDeleteActionCommand:CreateOnDeleteActionCommand,6,1,2
CreateOnDeleteActionCommand:InvokeInternal,10,2,1
CreateComplexTypeFromPropertiesCommand:CreateComplexTypeFromPropertiesCommand,6,1,2
CreateComplexTypeFromPropertiesCommand:InvokeInternal,41,9,1
CreateComplexTypeFromPropertiesCommand:PreserveComplexPropertyMapping,9,3,3
CreateComplexTypeFromPropertiesCommand:PreserveFunctionComplexPropertyMapping,9,3,3
CreateComplexTypeFromPropertiesCommand:PreserveScalarPropertyMapping,12,1,3
CreateComplexTypeFromPropertiesCommand:PreserveFunctionScalarPropertyMapping,16,2,3
CreateComplexTypeFromPropertiesCommand:PostInvoke,11,3,1
CopyComplexTypePropertyCommand:CopyComplexTypePropertyCommand,5,1,2
CopyComplexTypePropertyCommand:InvokeInternal,50,6,1
CopyComplexTypeCommand:CopyComplexTypeCommand,3,1,1
CopyComplexTypeCommand:InvokeInternal,10,1,1
ChangeDesignerPropertyCommand:ChangeDesignerPropertyCommand,8,1,3
ChangeDesignerPropertyCommand:ChangeDesignerPropertyCommand,10,2,4
ChangeDesignerPropertyCommand:InvokeInternal,22,4,1
CreateFunctionImportScalarPropertyCommand:CreateFunctionImportScalarPropertyCommand,8,1,3
CreateFunctionImportScalarPropertyCommand:CreateFunctionImportScalarPropertyCommand,8,1,3
CreateFunctionImportScalarPropertyCommand:ProcessPreReqCommands,9,3,0
CreateFunctionImportScalarPropertyCommand:InvokeInternal,12,2,1
CreateFunctionImportTypeMappingCommand:CreateFunctionImportTypeMappingCommand,6,1,2
CreateFunctionImportTypeMappingCommand:CreateFunctionImportTypeMappingCommand,6,1,2
CreateFunctionImportTypeMappingCommand:CreateFunctionImportTypeMappingCommand,5,1,2
CreateFunctionImportTypeMappingCommand:CreateFunctionImportTypeMappingCommand,5,1,2
CreateFunctionImportTypeMappingCommand:CreateFunctionImportTypeMappingCommand,4,1,2
CreateFunctionImportTypeMappingCommand:ProcessPreReqCommands,12,3,0
CreateFunctionImportTypeMappingCommand:InvokeInternal,42,11,1
DeleteReferentialConstraintCommand:DeleteReferentialConstraintCommand,2,1,1
DeleteReferentialConstraintCommand:DeleteReferentialConstraintCommand,2,1,1
DeleteReferentialConstraintCommand:PreInvoke,10,3,1
DeleteReferentialConstraintPropertyRefCommand:DeleteReferentialConstraintPropertyRefCommand,2,1,1
DeleteReferentialConstraintPropertyRefCommand:InvokeInternal,31,4,1
DeleteReferentialConstraintPropertyRefCommand:GetOrdinalPosition,12,3,1
DeleteReferentialConstraintPropertyRefCommand:GetIthPropertyRef,12,3,2
CannotLocateParentItemException:CannotLocateParentItemException,2,1,0
CannotLocateParentItemException:CannotLocateParentItemException,2,1,2
CannotLocateReferencedItemException:CannotLocateReferencedItemException,2,1,0
CannotLocateReferencedItemException:CannotLocateReferencedItemException,2,1,2
ChangeAssociationEndCommand:ChangeAssociationEndCommand,5,1,3
ChangeAssociationEndCommand:InvokeInternal,22,4,1
