Method,LOC,CC,PC
VsProjectItemPath:VsProjectItemPath,4,1,2
HierarchyVisitor:HierarchyVisitor,6,2,1
HierarchyVisitor:VisitHierarchy,16,4,1
HierarchyVisitor:IsSearchable,15,3,2
HierarchyVisitor:VisitHierarchyItems,26,6,4
HierarchyVisitor:GetItemId,21,7,1
VSFileFinder:VSFileFinder,3,1,1
VSFileFinder:ExistInProject,14,2,1
VSFileFinder:ExistInProjectFast,5,1,1
VSFileFinder:DoesItemMatch,5,2,3
VSFileFinder:DoItemNamesComparison,9,2,2
BootstrapUtils:IsWebProject,4,1,1
BootstrapUtils:IsEDMSupportedInProject,9,2,1
BootstrapUtils:GetProject,14,3,1
BootstrapUtils:GetProjectsInSolution,15,4,1
BootstrapPackage:Initialize,13,3,0
BootstrapPackage:Dispose,15,3,1
BootstrapPackage:CheckAndLoadEDMPackage,13,4,1
BootstrapPackage:CheckAndLoadEDMPackage,20,6,1
BootstrapPackage:ShouldLoadEDMPackage,37,6,1
BootstrapPackage:IsEDMPackageLoaded,13,3,0
BootstrapPackage:LoadEDMPackage,16,4,0
BootstrapPackage:OnAfterCloseSolution,3,1,1
BootstrapPackage:OnAfterLoadProject,3,1,2
BootstrapPackage:OnAfterOpenProject,6,2,2
BootstrapPackage:OnAfterOpenSolution,3,1,2
BootstrapPackage:OnBeforeCloseProject,3,1,2
BootstrapPackage:OnBeforeCloseSolution,3,1,1
BootstrapPackage:OnBeforeUnloadProject,3,1,2
BootstrapPackage:OnQueryCloseProject,3,1,3
BootstrapPackage:OnQueryCloseSolution,3,1,2
BootstrapPackage:OnQueryUnloadProject,3,1,2
Resources:Resources,2,1,0
