Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CommandLineParser,12,17,0,0,2,441,40,0,0,0.86,20,1
FilesDeobfuscator,2,12,0,0,2,458,24,0,0,0.58,9,3
ExitException,1,1,0,1,1,8,1,0,0,0,0,2
Program,1,8,0,0,3,132,19,0,0,0,29,1
