Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AdditionalProjectFileConfigurationElement,0,0,1,0,0,12,0,0,0,0,0,2
AdditionalProjectFileCollection,0,2,0,0,0,11,2,0,0,0,1,0
AdditionalProjectFilesConfigurationSection,0,0,1,0,0,9,0,0,0,0,0,1
ClobPropertyConfigurationElement,0,0,1,0,0,12,0,0,0,0,0,2
ClobPropertyCollection,0,2,0,0,0,11,2,0,0,0,1,0
ClobPropertiesConfigurationSection,0,0,1,0,0,9,0,0,0,0,0,1
Program,0,1,0,0,0,125,15,0,0,0,6,0
RemoveMappingConfigurationElement,0,0,2,0,0,21,0,0,0,0,0,2
RemoveMappingCollection,0,2,0,0,0,11,2,0,0,0,1,0
RemoveMappingConfigurationSection,0,0,1,0,0,9,0,0,0,0,0,1
