Method,LOC,CC,PC
AltTab:GetWindowLong,1,1,2
AltTab:SetWindowLong,1,1,3
AltTab:HideAltTab,6,1,1
AltTab:ShowAltTab,6,1,1
AltTab:SetWindowLong,21,3,3
AltTab:IntSetWindowLongPtr,1,1,3
AltTab:IntSetWindowLong,1,1,3
AltTab:IntPtrToInt32,3,1,1
AltTab:SetLastError,1,1,1
AniScrollViewer:OnVerticalChanged,4,1,2
ChangeNotification:ChangeNotification,12,1,5
ChangeNotification:buttonClose_Click,3,1,2
ChangeNotification:AnimateWindow,22,1,0
ChangeNotification:sb_Completed,3,1,2
CondensedTextBlock:OnRender,13,2,1
CondensedTextBlock:MeasureOverride,4,1,1
MainWindow:GetListItemButton,103,2,10
MainWindow:gridBase_MouseDown,5,2,2
FileAssociate:SHChangeNotify,1,1,4
FileAssociate:Associate,31,2,0
Lyrics:GetLyricsFromFile,6,2,1
Lyrics:parseXML,33,9,2
Lyrics:getStreamFromFile,9,2,1
Lyrics:getXMLDocument,12,3,3
Lyrics:getSongMD5,32,5,1
Lyrics:searchPosition,14,4,3
Lyrics:movePosition,9,3,1
Lyrics:webRequest,27,2,3
Lyrics:GetSongMD5FromFile,3,1,1
Lyrics:getMD5FromByteArray,10,2,1
LyricsWindow:GetWindowLong,1,1,2
LyricsWindow:SetWindowLong,1,1,3
LyricsWindow:OnSourceInitialized,6,1,1
LyricsWindow:LyricsWindow,23,2,5
LyricsWindow:ToggleLyrics,11,1,1
LyricsWindow:InitLyrics,13,2,1
LyricsWindow:GetLyricsByFilePath,67,21,1
LyricsWindow:ChangeOffset,15,3,1
LyricsWindow:GetPlayTime,58,14,1
LyricsWindow:CompareLabels,3,1,3
LyricsWindow:ChangeLabels,18,2,3
LyricsWindow:FlipLayout,18,2,6
PreviewWindow:GetWindowLong,1,1,2
PreviewWindow:SetWindowLong,1,1,3
PreviewWindow:OnSourceInitialized,6,1,1
PreviewWindow:PreviewWindow,10,1,2
PreviewWindow:AnimateWindow,126,4,3
PreviewWindow:dtm_Tick,4,1,2
SongData:OnPropertyChanged,5,2,1
TagLibrary:InsertTagInDatabase,76,14,2
TagLibrary:rtSource,5,1,1
TagLibrary:BitmapImage2Bitmap,11,3,1
TagLibrary:ByteToImage,17,5,2
TagLibrary:CalculateAverageColor,43,10,3
TitleTree:GetPositionByHeader,11,3,2
TitleTree:ClearSearchTag,3,1,0
TitleTree:ShowSearchTag,3,1,0
TitleTree:RefreshTagDB,11,3,0
TitleTree:DeleteFromTree,8,3,1
WinAPI:RegisterHotKey,1,1,4
WinAPI:UnregisterHotKey,1,1,2
WinAPI:GlobalAddAtom,1,1,1
WinAPI:GlobalDeleteAtom,1,1,1
WindowResizer:SendMessage,1,1,4
WindowResizer:GetDirection,3,1,1
WindowResizer:SetDirection,3,1,2
WindowResizer:GetTargetWindow,3,1,1
WindowResizer:OnResizeDirectionChanged,35,19,4
WindowResizer:DragWindow,6,1,1
WindowResizer:ResizeWindow,12,1,2
App:Main,9,2,0
App:Init,3,1,0
App:SignalExternalCommandLineArgs,9,2,1
NativeMethods:_CommandLineToArgvW,1,1,2
NativeMethods:_LocalFree,1,1,1
NativeMethods:CommandLineToArgvW,21,3,1
ISingleInstanceApp:SignalExternalCommandLineArgs,1,1,1
SingleInstance:InitializeAsFirstInstance,16,2,1
SingleInstance:Cleanup,10,3,0
SingleInstance:GetCommandLineArgs,31,7,1
SingleInstance:CreateRemoteService,15,1,1
SingleInstance:SignalFirstInstance,14,2,2
SingleInstance:ActivateFirstInstanceCallback,6,1,1
SingleInstance:ActivateFirstInstance,7,2,1
AudioHeader:AudioHeader,7,1,0
AudioHeader:AudioHeader,7,1,5
AudioHeader:SetStreamLength,4,1,1
AudioHeader:Find,62,7,4
AudioHeader:Find,3,1,3
BitStream:BitStream,13,4,1
BitStream:ReadInt32,16,4,1
File:File,2,1,2
File:File,2,1,1
File:File,2,1,2
File:File,2,1,1
File:GetTag,15,4,2
File:ReadStart,6,2,2
File:ReadEnd,5,1,2
File:ReadProperties,4,1,3
File:File,2,1,2
File:File,2,1,1
File:File,13,1,2
File:File,2,1,1
File:Save,46,7,0
File:RemoveTags,5,2,1
File:GetTag,13,5,2
File:Read,53,9,5
StreamHeader:StreamHeader,60,27,2
File:File,2,1,2
File:File,2,1,1
File:File,2,1,2
File:File,2,1,1
File:GetTag,15,4,2
File:ReadStart,6,1,2
File:ReadEnd,4,1,2
File:ReadProperties,4,1,3
Footer:Footer,12,4,1
Footer:RenderFooter,3,1,0
Footer:RenderHeader,3,1,0
Footer:Render,25,3,1
Footer:GetHashCode,5,1,0
Footer:Equals,5,1,1
Footer:Equals,3,1,1
Item:Item,5,2,2
Item:Item,10,3,2
Item:Item,8,3,2
Item:Item,8,3,2
Item:Item,7,2,2
Item:Item,10,3,1
Item:ToString,6,1,0
Item:ToStringArray,5,1,0
Item:Render,29,6,0
Item:Parse,22,6,2
Item:Clone,3,1,0
Item:Clone,3,1,0
StreamHeader:StreamHeader,18,4,2
Tag:Tag,2,1,0
Tag:Tag,7,3,2
Tag:Tag,16,6,1
Tag:AddValue,10,3,3
Tag:SetValue,10,4,3
Tag:AddValue,9,2,2
Tag:SetValue,10,3,2
Tag:AddValue,16,4,2
Tag:SetValue,14,4,2
Tag:GetItem,9,4,1
Tag:SetItem,9,3,1
Tag:RemoveItem,8,5,1
Tag:HasItem,5,2,1
Tag:Render,14,2,0
Tag:Read,17,5,2
Tag:Parse,17,4,1
Tag:GetItemIndex,7,3,1
Tag:GetItemAsString,4,1,1
Tag:GetItemAsStrings,4,1,1
Tag:GetItemAsUInt32,14,1,2
Tag:GetEnumerator,4,3,0
