Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,AbstractDataStructures,HashSet<T>,C:\repos\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\05. HashSet\HashSet.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,AbstractDataStructures,IHashSet,C:\repos\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\05. HashSet\IHashSet.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
