Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NewsSystem.Web.Account,ForgotPassword,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\Forgot.aspx.cs,Forgot,The length of the statement  "                // For more information on how to enable account confirmation and password reset please visit http://go.microsoft.com/fwlink/?LinkID=320771 " is 139.
Long Statement,NewsSystem.Web.Account,ForgotPassword,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\Forgot.aspx.cs,Forgot,The length of the statement  "                //manager.SendEmail(user.Id' "Reset Password"' "Please reset your password by clicking <a href=\"" + callbackUrl + "\">here</a>."); " is 131.
Long Statement,NewsSystem.Web.Account,OpenAuthProviders,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\OpenAuthProviders.ascx.cs,Page_Load,The length of the statement  "                string redirectUrl = ResolveUrl(String.Format(CultureInfo.InvariantCulture' "~/Account/RegisterExternalLogin?{0}={1}&returnUrl={2}"' IdentityHelper.ProviderNameKey' provider' ReturnUrl)); " is 187.
Long Statement,NewsSystem.Web.Account,Register,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\Register.aspx.cs,CreateUser_Click,The length of the statement  "                // For more information on how to enable account confirmation and password reset please visit http://go.microsoft.com/fwlink/?LinkID=320771 " is 139.
Long Statement,NewsSystem.Web.Account,Register,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\Register.aspx.cs,CreateUser_Click,The length of the statement  "                //manager.SendEmail(user.Id' "Confirm your account"' "Please confirm your account by clicking <a href=\"" + callbackUrl + "\">here</a>."); " is 138.
Long Statement,NewsSystem.Web.Account,RegisterExternalLogin,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\RegisterExternalLogin.aspx.cs,Page_Load,The length of the statement  "                    var verifiedloginInfo = Context.GetOwinContext().Authentication.GetExternalLoginInfo(IdentityHelper.XsrfKey' User.Identity.GetUserId()); " is 136.
Long Statement,NewsSystem.Web.Account,RegisterExternalLogin,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\RegisterExternalLogin.aspx.cs,CreateAndLoginUser,The length of the statement  "                    // For more information on how to enable account confirmation and password reset please visit http://go.microsoft.com/fwlink/?LinkID=320771 " is 139.
Long Statement,NewsSystem.Web.Account,TwoFactorAuthenticationSignIn,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Account\TwoFactorAuthenticationSignIn.aspx.cs,CodeSubmit_Click,The length of the statement  "            var result = signinManager.TwoFactorSignIn<ApplicationUser' string>(SelectedProvider.Value' Code.Text' isPersistent: rememberMe' rememberBrowser: RememberBrowser.Checked); " is 171.
Long Statement,NewsSystem.Web,ApplicationUserManager,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\App_Start\IdentityConfig.cs,Create,The length of the statement  "            // Register two factor authentication providers. This application uses Phone and Emails as a step of receiving a code for verifying the user " is 140.
Long Statement,NewsSystem.Web,ApplicationUserManager,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\App_Start\IdentityConfig.cs,Create,The length of the statement  "                manager.UserTokenProvider = new DataProtectorTokenProvider<ApplicationUser>(dataProtectionProvider.Create("ASP.NET Identity")); " is 127.
Long Statement,NewsSystem.Web,Startup,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\App_Start\Startup.Auth.cs,ConfigureAuth,The length of the statement  "            // Enables the application to temporarily store user information when they are verifying the second factor in the two-factor authentication process. " is 148.
Long Statement,NewsSystem.Web,Startup,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\App_Start\Startup.Auth.cs,ConfigureAuth,The length of the statement  "            // Once you check this option' your second step of verification during the login process will be remembered on the device where you logged in from. " is 147.
Long Statement,NewsSystem.Web,IdentityHelper,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Models\IdentityModels.cs,GetUserConfirmationRedirectUrl,The length of the statement  "            var absoluteUri = "/Account/Confirm?" + CodeKey + "=" + HttpUtility.UrlEncode(code) + "&" + UserIdKey + "=" + HttpUtility.UrlEncode(userId); " is 140.
Long Statement,NewsSystem.Web,IdentityHelper,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Models\IdentityModels.cs,IsLocalUrl,The length of the statement  "            return !string.IsNullOrEmpty(url) && ((url[0] == '/' && (url.Length == 1 || (url[1] != '/' && url[1] != '\\'))) || (url.Length > 1 && url[0] == '~' && url[1] == '/')); " is 167.
Long Statement,NewsSystem.Web.Migrations,Configuration,C:\repos\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - ASP.NET Web Forms\ASP.NET Web Forms - 29 October 2014\NewsSystem.Web\Migrations\Configuration.cs,Seed,The length of the statement  "                Content = "Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry&amp;amp;amp;#39;s standard dummy text ever since the 1500s' when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries' but also the leap into electronic typesetting' remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages' and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum."' " is 603.
