Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,AbstractDataStructures.Comparers,CaseInsensitiveTupleComparer,C:\repos\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\06. Phonebook\Comparers\CaseInsensitiveTupleComparer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,AbstractDataStructures.Comparers,CaseInsensitiveComparer,C:\repos\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\06. Phonebook\Comparers\CaseInsensitiveComparer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
