Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrderHist,The length of the statement  "	var customerIDParameter = customerID != null ? new ObjectParameter ("CustomerID"' customerID) : new ObjectParameter ("CustomerID"' typeof(string)); " is 147.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrderHist,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<CustOrderHist_Result> ("CustOrderHist"' customerIDParameter); " is 128.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrdersDetail,The length of the statement  "	var orderIDParameter = orderID.HasValue ? new ObjectParameter ("OrderID"' orderID) : new ObjectParameter ("OrderID"' typeof(int)); " is 130.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrdersDetail,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<CustOrdersDetail_Result> ("CustOrdersDetail"' orderIDParameter); " is 131.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrdersOrders,The length of the statement  "	var customerIDParameter = customerID != null ? new ObjectParameter ("CustomerID"' customerID) : new ObjectParameter ("CustomerID"' typeof(string)); " is 147.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,CustOrdersOrders,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<CustOrdersOrders_Result> ("CustOrdersOrders"' customerIDParameter); " is 134.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Employee_Sales_by_Country,The length of the statement  "	var beginning_DateParameter = beginning_Date.HasValue ? new ObjectParameter ("Beginning_Date"' beginning_Date) : new ObjectParameter ("Beginning_Date"' typeof(System.DateTime)); " is 177.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Employee_Sales_by_Country,The length of the statement  "	var ending_DateParameter = ending_Date.HasValue ? new ObjectParameter ("Ending_Date"' ending_Date) : new ObjectParameter ("Ending_Date"' typeof(System.DateTime)); " is 162.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Employee_Sales_by_Country,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<Employee_Sales_by_Country_Result> ("Employee_Sales_by_Country"' beginning_DateParameter' ending_DateParameter); " is 178.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Sales_by_Year,The length of the statement  "	var beginning_DateParameter = beginning_Date.HasValue ? new ObjectParameter ("Beginning_Date"' beginning_Date) : new ObjectParameter ("Beginning_Date"' typeof(System.DateTime)); " is 177.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Sales_by_Year,The length of the statement  "	var ending_DateParameter = ending_Date.HasValue ? new ObjectParameter ("Ending_Date"' ending_Date) : new ObjectParameter ("Ending_Date"' typeof(System.DateTime)); " is 162.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,Sales_by_Year,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<Sales_by_Year_Result> ("Sales_by_Year"' beginning_DateParameter' ending_DateParameter); " is 154.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,SalesByCategory,The length of the statement  "	var categoryNameParameter = categoryName != null ? new ObjectParameter ("CategoryName"' categoryName) : new ObjectParameter ("CategoryName"' typeof(string)); " is 157.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,SalesByCategory,The length of the statement  "	var ordYearParameter = ordYear != null ? new ObjectParameter ("OrdYear"' ordYear) : new ObjectParameter ("OrdYear"' typeof(string)); " is 132.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,SalesByCategory,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<SalesByCategory_Result> ("SalesByCategory"' categoryNameParameter' ordYearParameter); " is 152.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_alterdiagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_alterdiagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_alterdiagram,The length of the statement  "	var versionParameter = version.HasValue ? new ObjectParameter ("version"' version) : new ObjectParameter ("version"' typeof(int)); " is 130.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_alterdiagram,The length of the statement  "	var definitionParameter = definition != null ? new ObjectParameter ("definition"' definition) : new ObjectParameter ("definition"' typeof(byte[])); " is 147.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_alterdiagram,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("sp_alterdiagram"' diagramnameParameter' owner_idParameter' versionParameter' definitionParameter); " is 167.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_creatediagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_creatediagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Northwind.Models,NorthwindEntities,F:\newReposMay17\flextry_Telerik-Academy\Databases\08. Entity Framework\Northwind.Models\Model.Context.cs,sp_creatediagram,The length of the statement  "	var versionParameter = version.HasValue ? new ObjectParameter ("version"' version) : new ObjectParameter ("version"' typeof(int)); " is 130.
