Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,AbstractDataStructures,HashTable,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\04. HashTable\HashTable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,AbstractDataStructures,IHashTable,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\5. C# Data Structures and Algorithms\04. Dictionaries, Hash Tables and Sets\04. HashTable\IHashTable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
