Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Shapes,FigureRotationTest,C:\repos\flextry_Telerik-Academy\Programming with C#\4. C# High-Quality Code\04. Correct Use of Variables, Data, Expressions and Constants\01. Figure rotation\FigureRotationTest.cs,Main,The following statement contains a magic number: var width = 25.23;
Magic Number,Shapes,FigureRotationTest,C:\repos\flextry_Telerik-Academy\Programming with C#\4. C# High-Quality Code\04. Correct Use of Variables, Data, Expressions and Constants\01. Figure rotation\FigureRotationTest.cs,Main,The following statement contains a magic number: var height = 2.12;
Magic Number,Shapes,FigureRotationTest,C:\repos\flextry_Telerik-Academy\Programming with C#\4. C# High-Quality Code\04. Correct Use of Variables, Data, Expressions and Constants\01. Figure rotation\FigureRotationTest.cs,Main,The following statement contains a magic number: var angleOfRotation = -180;
