Method,LOC,CC,PC
IdConventions:AllIdNamedPOIDAndHilo,5,1,6
IdConventions:AllIdIdentity,3,1,4
IdConventions:AllIdHilo,3,1,4
PropertiesConvention:MapStringAsVarchar,6,2,3
PropertiesConvention:MapStringLengthFromAttribute,29,6,4
EntityConventions:TableNameEnglishPluralizedConvention,3,1,3
EntityConventions:ExcludeBaseEntity,4,1,6
EntityConventions:MapBagsWithCascadeAll,3,1,3
EntityConventions:MapBagsWithCascadePersist,3,1,3
EntityConventions:MapSetWithCascadePersist,3,1,3
EntityConventions:MapManyToOneWithCascade,3,1,3
LengthAttribute:LengthAttribute,3,1,1
