Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SharpArch.Web.Mvc.Castle,WindsorControllerFactory,C:\repos\sharparchitecture_Sharp-Architecture\Solutions\SharpArch.Web.Mvc.Castle\WindsorControllerFactory.cs,GetControllerInstance,The length of the statement  "                    $"The controller for path '{context.HttpContext.Request.Path}' could not be found or it does not implement IController."); " is 122.
Long Statement,SharpArch.Web.Mvc.Castle,WindsorDependencyResolver,C:\repos\sharparchitecture_Sharp-Architecture\Solutions\SharpArch.Web.Mvc.Castle\WindsorDependencyResolver.cs,GetServices,The length of the statement  "            return container.Kernel.HasComponent(serviceType) ? container.ResolveAll(serviceType).Cast<object>() : Enumerable.Empty<object>(); " is 130.
Long Statement,SharpArch.Castle.Extensions,WindsorPropertyInjectionExtensions,C:\repos\sharparchitecture_Sharp-Architecture\Solutions\SharpArch.Web.Mvc.Castle\WindsorPropertyInjectionExtensions.cs,InjectProperties,The length of the statement  "                        $"Error injecting property {injectableProperty.Name} on type {type.FullName}' See inner exception for more information."; " is 121.
Magic Number,SharpArch.Web.Mvc.Castle,WindsorControllerFactory,C:\repos\sharparchitecture_Sharp-Architecture\Solutions\SharpArch.Web.Mvc.Castle\WindsorControllerFactory.cs,GetControllerInstance,The following statement contains a magic number: if (controllerType == null)              {                  throw new HttpException(404'                      $"The controller for path '{context.HttpContext.Request.Path}' could not be found or it does not implement IController.");              }
