Implementation smell,Namespace,Class,File,Method,Description
Long Statement,LightBDD.MsTest2.Configuration,TestFrameworkConfigurationExtensions,D:\research\architectureSmells\repos1\Suremaker_LightBDD\src\LightBDD.MsTest2\Configuration\TestFrameworkConfigurationExtensions.cs,AppendFrameworkDefaultProgressNotifiers,The length of the statement  "            return configuration.AppendNotifierProviders<ITestContextProvider>(MsTest2ProgressNotifier.CreateScenarioProgressNotifier); " is 123.
Long Statement,LightBDD.MsTest2.Implementation,MsTest2FeatureCoordinator,D:\research\architectureSmells\repos1\Suremaker_LightBDD\src\LightBDD.MsTest2\Implementation\MsTest2FeatureCoordinator.cs,GetInstance,The length of the statement  "                throw new InvalidOperationException(string.Format("LightBDD integration is not initialized. Please ensure that following class is defined in test assembly: \n[TestClass] class LightBddIntegration\n{{\n    [AssemblyInitialize] public static void Setup(TestContext testContext){{ {0}.{1}(); }}\n    [AssemblyCleanup] public static void Cleanup(){{ {0}.{2}(); }}\n}}"' nameof(LightBddScope)' nameof(LightBddScope.Initialize)' nameof(LightBddScope.Cleanup))); " is 455.
Long Statement,LightBDD.MsTest2.Implementation,MsTest2FeatureCoordinator,D:\research\architectureSmells\repos1\Suremaker_LightBDD\src\LightBDD.MsTest2\Implementation\MsTest2FeatureCoordinator.cs,GetInstance,The length of the statement  "                throw new InvalidOperationException("LightBDD scenario test execution is already finished. Please ensure that no tests are executed outside of assembly execution scope."); " is 171.
Long Statement,LightBDD.MsTest2.Implementation,MsTest2MetadataProvider,D:\research\architectureSmells\repos1\Suremaker_LightBDD\src\LightBDD.MsTest2\Implementation\MsTest2MetadataProvider.cs,CaptureCurrentScenario,The length of the statement  "                throw new InvalidOperationException("Unable to locate Scenario name. Please ensure that scenario is executed from method with [Scenario] attribute."); " is 150.
Long Statement,LightBDD.MsTest2.Implementation,MsTest2ProgressNotifier,D:\research\architectureSmells\repos1\Suremaker_LightBDD\src\LightBDD.MsTest2\Implementation\MsTest2ProgressNotifier.cs,CreateScenarioProgressNotifier,The length of the statement  "                throw new InvalidOperationException($"The {nameof(ITestContextProvider.TestContext)} property value is not set.\nPlease ensure that {fixture.GetType()} does not hide {nameof(FeatureFixture)}.{nameof(FeatureFixture.TestContext)} property and if not' report issue for LightBDD."); " is 278.
